Reading,xRead,yRead,zRead,xAng,yAng,zAng,x,y,z,direction
12179,550,543,533,27,21,14,56.31,62.59,37.87,1.0
12180,548,544,529,25,22,10,65.56,68.2,41.35,1.0
12181,548,548,525,25,25,7,74.36,74.36,45,1.0
12182,549,549,524,26,26,7,74.93,74.93,45,1.0
12183,550,549,524,27,26,7,74.93,75.47,43.92,1.0
12184,549,553,520,26,29,3,84.09,83.42,48.12,1.0
12185,548,557,516,25,32,0,90,90,52,1.0
12186,548,559,516,25,34,0,90,90,53.67,1.0
12187,548,560,518,25,35,2,86.73,85.43,54.46,1.0
12188,547,563,515,25,37,0,90,90,55.95,1.0
12189,545,564,515,23,38,0,90,90,58.82,1.0
12190,544,564,517,22,38,1,88.49,87.4,59.93,1.0
12191,543,563,518,21,37,2,86.91,84.56,60.42,1.0
12192,543,562,519,21,36,3,85.24,81.87,59.74,1.0
12193,541,560,518,20,35,2,86.73,84.29,60.26,1.0
12194,540,558,520,19,33,3,84.81,81.03,60.07,1.0
12195,539,556,521,18,32,4,82.87,77.47,60.64,1.0
12196,539,553,523,18,29,6,78.31,71.57,58.17,1.0
12197,539,551,526,18,28,8,74.05,66.04,57.26,1.0
12198,539,548,529,18,25,10,68.2,60.95,54.25,1.0
12199,538,544,532,18,22,13,59.42,54.16,50.71,1.0
12200,538,541,533,18,20,14,55.01,52.13,48.01,1.0
12201,537,537,537,17,17,17,45,45,45,1.0
12202,536,532,540,16,13,19,34.38,40.1,39.09,1.0
12203,535,529,542,15,10,21,25.46,35.54,33.69,1.0
12204,534,526,544,14,8,22,19.98,32.47,29.74,1.0
12205,532,521,548,13,4,25,9.09,27.47,17.1,1.0
12206,530,517,556,11,1,32,1.79,18.97,5.19,1.0
12207,529,514,560,10,-1,35,358.36,15.95,354.29,1.0
12208,527,511,567,9,-4,40,354.29,12.68,336.04,1.0
12209,527,509,576,9,-5,47,353.93,10.84,330.95,1.0
12210,527,507,584,9,-7,54,352.61,9.46,322.13,1.0
12211,527,505,590,9,-8,58,352.15,8.82,318.37,1.0
12212,528,503,597,10,-10,64,351.12,8.88,315,1.0
12213,529,500,605,10,-12,70,350.27,8.13,309.81,1.0
12214,530,495,614,11,-16,77,348.26,8.13,304.51,1.0
12215,530,491,622,11,-19,83,347.11,7.55,300.07,1.0
12216,530,486,631,11,-23,90,345.66,6.97,295.56,1.0
12217,530,479,639,11,-29,97,343.35,6.47,290.77,1.0
12218,529,471,653,10,-35,108,342.04,5.29,285.95,1.0
12219,529,465,661,10,-40,114,340.67,5.01,284.04,1.0
12220,528,462,671,10,-42,122,341,4.69,283.39,1.0
12221,527,457,682,9,-46,130,340.51,3.96,281.07,1.0
12222,525,453,692,7,-49,138,340.45,2.9,278.13,1.0
12223,524,451,705,7,-51,148,340.99,2.71,277.82,1.0
12224,524,448,718,7,-53,158,341.46,2.54,277.52,1.0
12225,524,447,731,7,-54,169,342.28,2.37,277.39,1.0
12226,524,445,743,7,-55,178,342.83,2.25,277.25,1.0
12227,524,445,752,7,-55,185,343.44,2.17,277.25,1.0
12228,525,444,761,7,-56,192,343.74,2.09,277.13,1.0
12229,524,445,767,7,-55,197,344.4,2.04,277.25,1.0
12230,523,446,773,6,-54,201,344.96,1.71,276.34,1.0
12231,522,448,772,5,-53,201,345.23,1.42,275.39,1.0
12232,520,449,770,3,-52,199,345.36,0.86,273.3,1.0
12233,519,450,770,3,-51,199,345.63,0.86,273.37,1.0
12234,517,453,767,1,-49,197,346.03,0.29,271.17,1.0
12235,515,455,762,0,-47,193,346.31,360,270,1.0
12236,514,457,755,-1,-46,187,346.18,359.69,268.75,1.0
12237,513,460,748,-2,-44,182,346.41,359.37,267.4,1.0
12238,510,463,744,-4,-41,179,347.1,358.72,264.43,1.0
12239,512,454,724,-3,-48,163,343.59,358.95,266.42,1.0
12240,511,464,728,-4,-40,166,346.45,358.62,264.29,1.0
12241,503,468,705,-10,-37,148,345.96,356.13,254.88,1.0
12242,504,463,695,-9,-41,140,343.68,356.32,257.62,1.0
12243,506,464,680,-8,-40,129,342.77,356.45,258.69,1.0
12244,505,470,668,-8,-36,119,343.17,356.15,257.47,1.0
12245,504,477,660,-9,-30,113,345.13,355.45,253.3,1.0
12246,507,475,659,-7,-32,112,344.05,356.42,257.66,1.0
12247,509,474,652,-5,-33,107,342.86,357.32,261.38,1.0
12248,509,483,641,-5,-26,98,345.14,357.08,259.11,1.0
12249,509,488,633,-5,-22,92,346.55,356.89,257.2,1.0
12250,512,488,629,-3,-22,89,346.12,358.07,262.23,1.0
12251,508,492,618,-6,-18,80,347.32,355.71,251.57,1.0
12252,510,496,612,-4,-15,75,348.69,356.95,255.07,1.0
12253,504,498,611,-9,-14,75,349.43,353.16,237.26,1.0
12254,509,500,606,-5,-12,71,350.41,355.97,247.38,1.0
12255,508,502,597,-6,-11,64,350.25,354.64,241.39,1.0
12256,508,503,598,-6,-10,64,351.12,354.64,239.04,1.0
12257,506,505,589,-8,-8,57,352.01,352.01,225,1.0
12258,509,507,588,-5,-7,57,353,354.99,234.46,1.0
12259,511,509,588,-4,-5,57,354.99,355.99,231.34,1.0
12260,513,509,586,-2,-5,55,354.81,357.92,248.2,1.0
12261,518,513,594,2,-2,61,358.12,1.88,315,1.0
12262,520,518,592,3,2,60,1.91,2.86,33.69,1.0
12263,521,522,587,4,5,56,5.1,4.09,51.34,1.0
12264,522,522,589,5,5,57,5.01,5.01,45,1.0
12265,519,525,586,3,7,55,7.25,3.12,66.8,1.0
12266,518,528,591,2,10,59,9.62,1.94,78.69,1.0
12267,516,527,591,0,9,59,8.67,360,90,1.0
12268,514,529,589,-1,10,57,9.95,358.99,95.71,1.0
12269,510,531,589,-4,12,57,11.89,355.99,108.43,1.0
12270,506,531,583,-8,12,53,12.76,351.42,123.69,1.0
12271,503,532,583,-10,13,53,13.78,349.32,127.57,1.0
12272,502,533,581,-11,14,51,15.35,347.83,128.16,1.0
12273,502,533,582,-11,14,52,15.07,348.06,128.16,1.0
12274,501,535,578,-11,15,49,17.02,347.35,126.25,1.0
12275,501,536,574,-11,16,46,19.18,346.55,124.51,1.0
12276,500,537,575,-12,17,46,20.28,345.38,125.22,1.0
12277,501,538,575,-11,18,46,21.37,346.55,121.43,1.0
12278,500,540,569,-12,19,42,24.34,344.05,122.28,1.0
12279,501,540,566,-11,19,39,25.97,344.25,120.07,1.0
12280,503,542,567,-10,21,40,27.7,345.96,115.46,1.0
12281,505,544,563,-8,22,37,30.74,347.8,109.98,1.0
12282,507,547,559,-7,25,34,36.33,348.37,105.64,1.0
12283,511,550,560,-4,27,35,37.65,353.48,98.43,1.0
12284,516,552,563,0,28,37,37.12,360,90,1.0
12285,520,554,564,3,30,38,38.29,4.51,84.29,1.0
12286,523,558,564,6,33,38,40.97,8.97,79.7,1.0
12287,527,560,567,9,35,40,41.19,12.68,75.58,1.0
12288,532,561,569,13,36,42,40.6,17.2,70.14,1.0
12289,535,566,572,15,39,44,41.55,18.82,68.96,1.0
12290,538,567,579,18,40,50,38.66,19.8,65.77,1.0
12291,541,567,581,20,40,51,38.11,21.41,63.43,1.0
12292,540,567,586,19,40,55,36.03,19.06,64.59,1.0
12293,538,563,586,18,37,55,33.93,18.12,64.06,1.0
12294,535,560,587,15,35,56,32.01,15,66.8,1.0
12295,528,555,586,10,31,55,29.41,10.3,72.12,1.0
12296,521,548,585,4,25,54,24.84,4.24,80.91,1.0
12297,515,540,589,0,19,57,18.43,360,90,1.0
12298,505,533,589,-8,14,57,13.8,352.01,119.74,1.0
12299,497,526,591,-15,8,59,7.72,345.74,151.93,1.0
12300,487,517,593,-22,1,61,0.94,340.17,177.4,1.0
12301,479,507,600,-29,-7,66,353.95,336.28,193.57,1.0
12302,469,499,606,-36,-13,71,349.62,333.11,199.86,1.0
12303,457,487,615,-46,-22,78,344.25,329.47,205.56,1.0
12304,446,478,624,-54,-29,85,341.16,327.57,208.24,1.0
12305,434,471,631,-64,-35,90,338.75,324.58,208.67,1.0
12306,421,462,638,-74,-42,96,336.37,322.37,209.58,1.0
12307,410,454,644,-83,-48,100,334.36,320.31,210.04,1.0
12308,400,447,653,-90,-54,108,333.43,320.19,210.96,1.0
12309,396,443,665,-93,-57,117,334.03,321.52,211.5,1.0
12310,389,440,668,-98,-59,119,333.63,320.53,211.05,1.0
12311,382,437,680,-104,-62,129,334.33,321.12,210.8,1.0
12312,379,431,684,-106,-66,132,333.43,321.23,211.91,1.0
12313,375,427,690,-109,-69,136,333.1,321.29,212.33,1.0
12314,370,426,689,-113,-70,136,332.76,320.28,211.78,1.0
12315,370,425,695,-113,-71,140,333.11,321.09,212.14,1.0
12316,374,424,699,-110,-72,144,333.43,322.62,213.21,1.0
12317,377,428,696,-108,-69,141,333.92,322.55,212.57,1.0
12318,381,432,696,-104,-65,141,335.25,323.59,212.01,1.0
12319,389,434,700,-98,-64,144,336.04,325.76,213.15,1.0
12320,395,438,698,-93,-61,143,336.9,326.96,213.26,1.0
12321,398,444,694,-91,-56,140,338.2,326.98,211.61,1.0
12322,402,447,689,-89,-54,136,338.34,326.8,211.25,1.0
12323,409,450,688,-83,-51,135,339.3,328.42,211.57,1.0
12324,416,454,686,-78,-48,133,340.16,329.61,211.61,1.0
12325,422,458,677,-73,-45,126,340.35,329.91,211.65,1.0
12326,432,464,668,-65,-40,119,341.42,331.36,211.61,1.0
12327,437,466,669,-62,-39,120,342,332.68,212.17,1.0
12328,438,475,667,-61,-32,118,344.83,332.66,207.68,1.0
12329,442,477,653,-58,-30,108,344.48,331.76,207.35,1.0
12330,448,481,648,-53,-27,104,345.45,333,207,1.0
12331,450,488,641,-51,-22,98,347.35,332.51,203.33,1.0
12332,454,491,633,-48,-19,92,348.33,332.45,201.6,1.0
12333,456,493,630,-47,-18,90,348.69,332.43,200.96,1.0
12334,457,501,619,-46,-11,81,352.27,330.41,193.45,1.0
12335,459,500,615,-44,-12,78,351.25,330.57,195.26,1.0
12336,461,501,615,-43,-11,78,351.97,331.13,194.35,1.0
12337,461,504,604,-43,-9,69,352.57,328.07,191.82,1.0
12338,462,509,600,-42,-5,66,355.67,327.53,186.79,1.0
12339,466,509,600,-39,-5,66,355.67,329.42,187.31,1.0
12340,468,511,593,-37,-4,61,356.25,328.76,186.17,1.0
12341,468,512,583,-37,-3,53,356.76,325.08,184.64,1.0
12342,470,515,584,-36,0,54,360,326.31,180,1.0
12343,471,515,578,-35,0,49,360,324.46,180,1.0
12344,471,516,572,-35,0,44,360,321.5,180,1.0
12345,473,518,568,-33,2,41,2.79,321.17,176.53,1.0
12346,476,517,567,-31,1,40,1.43,322.22,178.15,1.0
12347,477,519,564,-30,3,38,4.51,321.71,174.29,1.0
12348,478,520,560,-29,3,35,4.9,320.36,174.09,1.0
12349,480,521,561,-28,4,36,6.34,322.13,171.87,1.0
12350,482,523,563,-26,6,37,9.21,324.9,167.01,1.0
12351,481,525,560,-27,7,35,11.31,322.35,165.47,1.0
12352,480,528,559,-28,10,34,16.39,320.53,160.35,1.0
12353,481,530,560,-27,11,35,17.45,322.35,157.83,1.0
12354,482,532,561,-26,13,36,19.86,324.16,153.43,1.0
12355,481,534,559,-27,14,34,22.38,321.55,152.59,1.0
12356,480,539,556,-28,18,32,29.36,318.81,147.26,1.0
12357,482,537,558,-26,17,33,27.26,321.77,146.82,1.0
12358,484,536,554,-25,16,30,28.07,320.19,147.38,1.0
12359,484,540,554,-25,19,30,32.35,320.19,142.77,1.0
12360,484,541,554,-25,20,30,33.69,320.19,141.34,1.0
12361,484,542,550,-25,21,27,37.87,317.2,139.97,1.0
12362,484,542,545,-25,21,23,42.4,312.61,139.97,1.0
12363,484,543,545,-25,21,23,42.4,312.61,139.97,1.0
12364,483,543,542,-26,21,21,45,308.93,141.07,1.0
12365,481,543,538,-27,21,18,49.4,303.69,142.13,1.0
12366,481,542,539,-27,21,18,49.4,303.69,142.13,1.0
12367,479,542,540,-29,21,19,47.86,303.23,144.09,1.0
12368,477,540,538,-30,19,18,46.55,300.96,147.65,1.0
12369,474,537,541,-33,17,20,40.36,301.22,152.74,1.0
12370,472,533,544,-34,14,22,32.47,302.91,157.62,1.0
12371,467,530,546,-38,11,24,24.62,302.28,163.86,1.0
12372,463,526,552,-41,8,28,15.95,304.33,168.96,1.0
12373,459,521,560,-44,4,35,6.52,308.5,174.81,1.0
12374,453,518,569,-49,2,42,2.73,310.6,177.66,1.0
12375,449,513,578,-52,-2,49,357.66,313.3,182.2,1.0
12376,445,509,584,-55,-5,54,354.71,314.47,185.19,1.0
12377,443,504,591,-57,-9,59,351.33,315.99,188.97,1.0
12378,438,502,596,-61,-11,63,350.1,315.92,190.22,1.0
12379,435,498,602,-63,-14,68,348.37,317.19,192.53,1.0
12380,430,498,607,-67,-14,72,349,317.06,191.8,1.0
12381,426,497,611,-70,-15,75,348.69,316.97,192.09,1.0
12382,422,494,619,-73,-17,81,348.15,317.97,193.11,1.0
12383,418,493,624,-76,-18,85,348.04,318.2,193.32,1.0
12384,415,492,632,-79,-18,91,348.81,319.04,192.84,1.0
12385,413,492,637,-80,-18,95,349.27,319.9,192.68,1.0
12386,410,489,644,-83,-21,100,348.14,320.31,194.2,1.0
12387,407,487,643,-85,-22,100,347.59,319.64,194.51,1.0
12388,406,487,649,-86,-22,104,348.06,320.41,194.35,1.0
12389,407,487,651,-85,-22,106,348.27,321.27,194.51,1.0
12390,409,487,655,-83,-22,109,348.59,322.71,194.85,1.0
12391,410,487,654,-83,-22,108,348.49,322.46,194.85,1.0
12392,412,491,660,-81,-19,113,350.46,324.37,193.2,1.0
12393,411,487,645,-82,-22,101,347.71,320.93,195.02,1.0
12394,414,484,645,-80,-25,101,346.1,321.62,197.35,1.0
12395,418,487,647,-76,-22,103,347.94,323.58,196.14,1.0
12396,416,487,641,-78,-22,98,347.35,321.48,195.75,1.0
12397,414,483,632,-80,-26,91,344.05,318.68,198,1.0
12398,415,486,631,-79,-23,90,345.66,318.72,196.23,1.0
12399,418,489,634,-76,-21,93,347.28,320.74,195.45,1.0
12400,419,491,635,-76,-19,93,348.45,320.74,194.04,1.0
12401,423,493,634,-72,-18,93,349.05,322.25,194.04,1.0
12402,426,497,632,-70,-15,91,350.64,322.43,192.09,1.0
12403,428,500,629,-69,-12,89,352.32,322.21,189.87,1.0
12404,432,503,628,-65,-10,88,353.52,323.55,188.75,1.0
12405,435,505,628,-63,-8,88,354.81,324.4,187.24,1.0
12406,437,506,624,-62,-8,85,354.62,323.89,187.35,1.0
12407,440,508,623,-59,-6,84,355.91,324.92,185.81,1.0
12408,443,508,621,-57,-6,82,355.82,325.2,186.01,1.0
12409,446,509,618,-54,-5,80,356.42,325.98,185.29,1.0
12410,447,511,613,-54,-4,76,356.99,324.61,184.24,1.0
12411,448,512,611,-53,-3,75,357.71,324.75,183.24,1.0
12412,450,512,611,-51,-3,75,357.71,325.78,183.37,1.0
12413,450,514,609,-51,-1,73,359.22,325.06,181.12,1.0
12414,450,515,606,-51,0,71,360,324.31,180,1.0
12415,451,516,604,-51,0,69,360,323.53,180,1.0
12416,453,516,604,-49,0,69,360,324.62,180,1.0
12417,453,518,602,-49,2,68,1.68,324.22,177.66,1.0
12418,453,519,601,-49,3,67,2.56,323.82,176.5,1.0
12419,454,519,600,-48,3,66,2.6,323.97,176.42,1.0
12420,453,519,598,-49,3,64,2.68,322.56,176.5,1.0
12421,453,520,596,-49,3,63,2.73,322.13,176.5,1.0
12422,452,520,594,-50,3,61,2.82,320.66,176.57,1.0
12423,452,519,591,-50,3,59,2.91,319.72,176.57,1.0
12424,452,520,591,-50,3,59,2.91,319.72,176.57,1.0
12425,450,522,590,-51,5,58,4.93,318.67,174.4,1.0
12426,450,524,590,-51,7,58,6.88,318.67,172.18,1.0
12427,450,528,591,-51,10,59,9.62,319.16,168.91,1.0
12428,450,530,590,-51,11,58,10.74,318.67,167.83,1.0
12429,450,531,589,-51,12,57,11.89,318.18,166.76,1.0
12430,451,532,589,-51,13,57,12.85,318.18,165.7,1.0
12431,452,532,587,-50,13,56,13.07,318.24,165.43,1.0
12432,452,533,587,-50,14,56,14.04,318.24,164.36,1.0
12433,453,533,586,-49,14,55,14.28,318.3,164.05,1.0
12434,454,533,585,-48,14,54,14.53,318.37,163.74,1.0
12435,455,533,583,-47,14,53,14.8,318.43,163.41,1.0
12436,456,534,583,-47,14,53,14.8,318.43,163.41,1.0
12437,458,536,583,-45,16,53,16.8,319.67,160.43,1.0
12438,459,538,583,-44,18,53,18.76,320.3,157.75,1.0
12439,460,538,583,-44,18,53,18.76,320.3,157.75,1.0
12440,460,539,583,-44,18,53,18.76,320.3,157.75,1.0
12441,462,541,583,-42,20,53,20.67,321.6,154.54,1.0
12442,464,544,584,-40,22,54,22.17,323.47,151.19,1.0
12443,465,546,583,-40,24,53,24.36,322.96,149.04,1.0
12444,467,547,586,-38,25,55,24.4,325.36,146.66,1.0
12445,471,550,589,-35,27,57,25.35,328.45,142.35,1.0
12446,474,550,589,-33,27,57,25.35,329.93,140.71,1.0
12447,479,549,593,-29,26,61,23.09,334.57,138.12,1.0
12448,484,548,595,-25,25,62,21.96,338.04,135,1.0
12449,487,551,599,-22,28,65,23.3,341.3,128.16,1.0
12450,488,551,604,-22,28,69,22.09,342.32,128.16,1.0
12451,489,552,607,-21,28,72,21.25,343.74,126.87,1.0
12452,488,554,612,-22,30,75,21.8,343.65,126.25,1.0
12453,489,552,613,-21,28,76,20.22,344.55,126.87,1.0
12454,488,553,615,-22,29,78,20.39,344.25,127.18,1.0
12455,486,554,617,-23,30,79,20.79,343.77,127.48,1.0
12456,484,556,618,-25,32,80,21.8,342.65,128,1.0
12457,481,558,619,-27,33,81,22.17,341.57,129.29,1.0
12458,480,559,620,-28,34,82,22.52,341.15,129.47,1.0
12459,481,558,622,-27,33,83,21.68,341.98,129.29,1.0
12460,482,556,623,-26,32,84,20.85,342.8,129.09,1.0
12461,483,554,624,-26,30,85,19.44,342.99,130.91,1.0
12462,485,552,625,-24,28,86,18.03,344.41,130.6,1.0
12463,487,551,626,-22,28,86,18.03,345.65,128.16,1.0
12464,490,550,627,-20,27,87,17.24,347.05,126.53,1.0
12465,492,551,629,-18,28,89,17.46,348.57,122.74,1.0
12466,494,552,631,-17,28,90,17.28,349.3,121.26,1.0
12467,496,553,632,-15,29,91,17.68,350.64,117.35,1.0
12468,498,555,633,-14,31,92,18.62,351.35,114.3,1.0
12469,502,557,634,-11,32,93,18.99,353.25,108.97,1.0
12470,505,558,635,-8,33,93,19.54,355.08,103.63,1.0
12471,507,557,635,-7,32,93,18.99,355.7,102.34,1.0
12472,511,563,634,-4,37,93,21.7,357.54,96.17,1.0
12473,513,564,633,-2,38,92,22.44,358.75,93.01,1.0
12474,515,566,632,0,39,91,23.2,360,90,1.0
12475,517,568,631,1,41,90,24.49,0.64,88.6,1.0
12476,518,570,630,2,43,90,25.54,1.27,87.34,1.0
12477,519,571,628,3,43,88,26.04,1.95,86.01,1.0
12478,520,573,627,3,45,87,27.35,1.97,86.19,1.0
12479,520,573,624,3,45,85,27.9,2.02,86.19,1.0
12480,521,574,621,4,46,82,29.29,2.79,85.03,1.0
12481,521,574,617,4,46,79,30.21,2.9,85.03,1.0
12482,522,574,615,5,46,78,30.53,3.67,83.8,1.0
12483,522,574,611,5,46,75,31.52,3.81,83.8,1.0
12484,523,574,607,6,46,72,32.57,4.76,82.57,1.0
12485,523,574,603,6,46,68,34.08,5.04,82.57,1.0
12486,524,573,600,7,45,66,34.29,6.05,81.16,1.0
12487,524,572,597,7,44,64,34.51,6.24,80.96,1.0
12488,524,572,595,7,44,62,35.36,6.44,80.96,1.0
12489,523,573,594,6,45,61,36.42,5.62,82.41,1.0
12490,523,574,595,6,46,62,36.57,5.53,82.57,1.0
12491,524,576,595,7,47,62,37.16,6.44,81.53,1.0
12492,525,578,593,7,49,61,38.77,6.55,81.87,1.0
12493,527,580,594,9,50,61,39.34,8.39,79.8,1.0
12494,528,583,595,10,53,62,40.53,9.16,79.32,1.0
12495,531,585,594,12,54,61,41.52,11.13,77.47,1.0
12496,533,587,597,14,56,64,41.19,12.34,75.96,1.0
12497,536,588,600,16,57,66,40.82,13.63,74.32,1.0
12498,538,589,599,18,57,65,41.25,15.48,72.47,1.0
12499,542,590,601,21,58,67,40.88,17.4,70.1,1.0
12500,546,592,605,24,60,70,40.6,18.92,68.2,1.0
12501,549,593,605,26,61,70,41.07,20.38,66.91,1.0
12502,553,594,605,29,61,70,41.07,22.5,64.57,1.0
12503,556,595,605,32,62,70,41.53,24.57,62.7,1.0
12504,558,595,603,33,62,68,42.36,25.89,61.98,1.0
12505,561,595,600,36,62,66,43.21,28.61,59.86,1.0
12506,561,595,599,36,62,65,43.65,28.98,59.86,1.0
12507,560,594,599,35,61,65,43.18,28.3,60.15,1.0
12508,558,593,598,33,61,64,43.63,27.28,61.59,1.0
12509,555,591,598,31,59,64,42.67,25.84,62.28,1.0
12510,553,588,600,29,57,66,40.82,23.72,63.03,1.0
12511,551,587,601,28,56,67,39.89,22.68,63.43,1.0
12512,550,586,602,27,55,68,38.97,21.66,63.85,1.0
12513,548,585,602,25,54,68,38.45,20.19,65.16,1.0
12514,548,583,602,25,53,68,37.93,20.19,64.75,1.0
12515,547,582,603,25,52,68,37.41,20.19,64.32,1.0
12516,547,580,604,25,50,69,35.93,19.92,63.43,1.0
12517,548,578,604,25,49,69,35.38,19.92,62.97,1.0
12518,548,577,606,25,48,71,34.06,19.4,62.49,1.0
12519,549,576,607,26,47,72,33.14,19.86,61.05,1.0
12520,550,576,607,27,47,72,33.14,20.56,60.12,1.0
12521,550,576,607,27,47,72,33.14,20.56,60.12,1.0
12522,549,575,607,26,46,72,32.57,19.86,60.52,1.0
12523,547,575,607,25,46,72,32.57,19.15,61.48,1.0
12524,547,575,609,25,46,73,32.22,18.9,61.48,1.0
12525,545,575,610,23,46,74,31.87,17.27,63.43,1.0
12526,545,576,611,23,47,75,32.07,17.05,63.92,1.0
12527,544,578,613,22,49,76,32.81,16.14,65.82,1.0
12528,544,579,614,22,50,77,33,15.95,66.25,1.0
12529,544,580,613,22,50,76,33.34,16.14,66.25,1.0
12530,544,580,614,22,50,77,33,15.95,66.25,1.0
12531,546,581,613,24,51,76,33.86,17.53,64.8,1.0
12532,547,581,612,25,51,75,34.22,18.43,63.89,1.0
12533,549,581,611,26,51,75,34.22,19.12,62.99,1.0
12534,550,580,609,27,50,73,34.41,20.3,61.63,1.0
12535,550,580,609,27,50,73,34.41,20.3,61.63,1.0
12536,550,579,609,27,50,73,34.41,20.3,61.63,1.0
12537,549,579,608,26,50,72,34.78,19.86,62.53,1.0
12538,550,577,606,27,48,71,34.06,20.82,60.64,1.0
12539,549,576,606,26,47,71,33.5,20.11,61.05,1.0
12540,549,575,604,26,46,69,33.69,20.65,60.52,1.0
12541,549,574,603,26,46,68,34.08,20.92,60.52,1.0
12542,550,574,602,27,46,68,34.08,21.66,59.59,1.0
12543,550,573,599,27,45,65,34.7,22.56,59.04,1.0
12544,552,573,597,28,45,64,35.11,23.63,58.11,1.0
12545,552,574,596,28,46,63,36.14,23.96,58.67,1.0
12546,553,574,595,29,46,62,36.57,25.07,57.77,1.0
12547,555,573,596,31,45,63,35.54,26.2,55.44,1.0
12548,557,573,596,32,45,63,35.54,26.93,54.58,1.0
12549,559,573,596,34,45,63,35.54,28.35,52.93,1.0
12550,561,573,595,36,45,62,35.97,30.14,51.34,1.0
12551,562,573,594,36,45,61,36.42,30.55,51.34,1.0
12552,563,573,593,37,45,61,36.42,31.24,50.57,1.0
12553,563,573,592,37,45,60,36.87,31.66,50.57,1.0
12554,563,573,593,37,45,61,36.42,31.24,50.57,1.0
12555,562,572,591,36,44,59,36.71,31.39,50.71,1.0
12556,561,572,590,36,44,58,37.18,31.83,50.71,1.0
12557,560,571,591,35,43,59,36.09,30.68,50.86,1.0
12558,559,571,591,34,43,59,36.09,29.95,51.67,1.0
12559,559,570,590,34,43,58,36.55,30.38,51.67,1.0
12560,559,570,590,34,43,58,36.55,30.38,51.67,1.0
12561,558,569,590,33,42,58,35.91,29.64,51.84,1.0
12562,559,568,589,34,41,57,35.73,30.82,50.33,1.0
12563,559,567,590,34,40,58,34.59,30.38,49.64,1.0
12564,560,567,589,35,40,57,35.06,31.55,48.81,1.0
12565,561,567,588,36,40,57,35.06,32.28,48.01,1.0
12566,562,566,587,36,39,56,34.85,32.74,47.29,1.0
12567,563,566,586,37,39,55,35.34,33.93,46.51,1.0
12568,564,566,584,38,39,54,35.84,35.13,45.74,1.0
12569,566,566,584,39,39,54,35.84,35.84,45,1.0
12570,567,566,582,40,39,52,36.87,37.57,44.27,1.0
12571,569,566,581,42,39,51,37.41,39.47,42.88,1.0
12572,571,565,580,43,39,50,37.95,40.7,42.21,1.0
12573,572,565,580,44,39,50,37.95,41.35,41.55,1.0
12574,575,565,580,46,39,50,37.95,42.61,40.29,1.0
12575,577,564,581,48,38,51,36.69,43.26,38.37,1.0
12576,579,563,581,50,37,51,35.96,44.43,36.5,1.0
12577,582,562,582,52,36,52,34.7,45,34.7,1.0
12578,585,562,581,54,36,51,35.22,46.64,33.69,1.0
12579,586,561,581,55,36,51,35.22,47.16,33.21,1.0
12580,587,562,579,56,36,50,35.75,48.24,32.74,1.0
12581,589,563,576,57,37,47,38.21,50.49,32.99,1.0
12582,590,563,574,58,37,46,38.81,51.58,32.54,1.0
12583,591,563,572,59,37,44,40.06,53.29,32.09,1.0
12584,592,562,570,60,36,43,39.94,54.37,30.96,1.0
12585,593,561,570,61,36,43,39.94,54.82,30.55,1.0
12586,595,560,570,62,35,43,39.14,55.26,29.45,1.0
12587,597,559,570,64,34,43,38.33,56.1,27.98,1.0
12588,598,559,571,64,34,43,38.33,56.1,27.98,1.0
12589,600,559,572,66,34,44,37.69,56.31,27.26,1.0
12590,602,560,572,68,35,44,38.5,57.09,27.24,1.0
12591,604,560,572,69,35,44,38.5,57.48,26.9,1.0
12592,605,561,572,70,36,44,39.29,57.85,27.22,1.0
12593,605,562,572,70,36,44,39.29,57.85,27.22,1.0
12594,606,562,571,71,36,43,39.94,58.8,26.89,1.0
12595,606,562,571,71,36,43,39.94,58.8,26.89,1.0
12596,605,562,569,70,36,42,40.6,59.04,27.22,1.0
12597,605,561,568,70,36,41,41.28,59.64,27.22,1.0
12598,604,560,567,69,35,40,41.19,59.9,26.9,1.0
12599,603,558,565,68,33,39,40.24,60.16,25.89,1.0
12600,601,555,563,67,31,37,39.96,61.09,24.83,1.0
12601,600,554,562,66,30,36,39.81,61.39,24.44,1.0
12602,598,553,563,64,29,37,38.09,59.97,24.38,1.0
12603,597,552,561,64,28,36,37.87,60.64,23.63,1.0
12604,597,551,560,64,28,35,38.66,61.33,23.63,1.0
12605,598,550,560,64,27,35,37.65,61.33,22.87,1.0
12606,601,548,559,67,25,34,36.33,63.09,20.46,1.0
12607,603,548,558,68,25,33,37.15,64.11,20.19,1.0
12608,605,548,557,70,25,32,38,65.43,19.65,1.0
12609,609,546,556,73,24,32,36.87,66.33,18.2,1.0
12610,612,546,556,75,24,32,36.87,66.89,17.74,1.0
12611,616,545,556,79,23,32,35.71,67.95,16.23,1.0
12612,618,545,555,80,23,31,36.57,68.82,16.04,1.0
12613,621,545,554,82,23,30,37.48,69.9,15.67,1.0
12614,623,544,554,84,22,30,36.25,70.35,14.68,1.0
12615,624,540,555,85,19,31,31.5,69.96,12.6,1.0
12616,626,537,557,86,17,32,27.98,69.59,11.18,1.0
12617,627,536,556,87,16,32,26.57,69.81,10.42,1.0
12618,628,536,558,88,16,33,25.87,69.44,10.3,1.0
12619,629,536,559,89,16,34,25.2,69.09,10.19,1.0
12620,631,536,559,90,16,34,25.2,69.3,10.08,1.0
