Reading,xRead,yRead,zRead,xAng,yAng,zAng,x,y,z,direction
13472,0.0321428571429,0.0357142857143,0.446428571429,-3,-2,88,358.7,358.05,213.69,1.0
13473,0.0285714285714,0.0357142857143,0.442857142857,-4,-2,87,358.68,357.37,206.57,1.0
13474,0.0285714285714,0.0357142857143,0.442857142857,-4,-2,87,358.68,357.37,206.57,1.0
13475,0.025,0.0357142857143,0.446428571429,-4,-2,88,358.7,357.4,206.57,1.0
13476,0.025,0.0357142857143,0.446428571429,-4,-2,88,358.7,357.4,206.57,1.0
13477,0.0214285714286,0.0321428571429,0.446428571429,-5,-3,88,358.05,356.75,210.96,1.0
13478,0.0214285714286,0.0357142857143,0.45,-5,-2,89,358.71,356.78,201.8,1.0
13479,0.0178571428571,0.0357142857143,0.45,-6,-2,89,358.71,356.14,198.43,1.0
13480,0.0178571428571,0.0357142857143,0.453571428571,-6,-2,90,358.73,356.19,198.43,1.0
13481,0.0178571428571,0.0357142857143,0.453571428571,-6,-2,90,358.73,356.19,198.43,1.0
13482,0.0178571428571,0.0357142857143,0.45,-6,-2,89,358.71,356.14,198.43,1.0
13483,0.0178571428571,0.0392857142857,0.45,-6,-1,89,359.36,356.14,189.46,1.0
13484,0.0178571428571,0.0392857142857,0.446428571429,-6,-1,88,359.35,356.1,189.46,1.0
13485,0.0178571428571,0.0392857142857,0.442857142857,-6,-1,87,359.34,356.05,189.46,1.0
13486,0.0142857142857,0.0392857142857,0.442857142857,-7,-1,87,359.34,355.4,188.13,1.0
13487,0.0142857142857,0.0392857142857,0.432142857143,-7,-1,85,359.33,355.29,188.13,1.0
13488,0.0107142857143,0.0392857142857,0.432142857143,-8,-1,85,359.33,354.62,187.13,1.0
13489,0.0107142857143,0.0392857142857,0.432142857143,-8,-1,85,359.33,354.62,187.13,1.0
13490,0.00714285714286,0.0392857142857,0.432142857143,-8,-1,85,359.33,354.62,187.13,1.0
13491,0.00714285714286,0.0357142857143,0.428571428571,-8,-2,84,358.64,354.56,194.04,1.0
13492,0.00714285714286,0.0357142857143,0.428571428571,-8,-2,84,358.64,354.56,194.04,1.0
13493,0.00714285714286,0.0357142857143,0.435714285714,-8,-2,86,358.67,354.69,194.04,1.0
13494,0.0107142857143,0.0357142857143,0.439285714286,-8,-2,86,358.67,354.69,194.04,1.0
13495,0.0107142857143,0.0357142857143,0.442857142857,-8,-2,87,358.68,354.75,194.04,1.0
13496,0.0107142857143,0.0357142857143,0.442857142857,-8,-2,87,358.68,354.75,194.04,1.0
13497,0.0107142857143,0.0392857142857,0.446428571429,-8,-1,88,359.35,354.81,187.13,1.0
13498,0.0107142857143,0.0392857142857,0.45,-8,-1,89,359.36,354.86,187.13,1.0
13499,0.0107142857143,0.0392857142857,0.453571428571,-8,-1,90,359.36,354.92,187.13,1.0
13500,0.0107142857143,0.0392857142857,0.453571428571,-8,-1,90,359.36,354.92,187.13,1.0
13501,0.0142857142857,0.0357142857143,0.45,-7,-2,89,358.71,355.5,195.95,1.0
13502,0.0178571428571,0.0357142857143,0.457142857143,-6,-2,90,358.73,356.19,198.43,1.0
13503,0.0214285714286,0.0357142857143,0.453571428571,-5,-2,90,358.73,356.82,201.8,1.0
13504,0.0214285714286,0.0357142857143,0.453571428571,-5,-2,90,358.73,356.82,201.8,1.0
13505,0.0214285714286,0.0357142857143,0.45,-5,-2,89,358.71,356.78,201.8,1.0
13506,0.0214285714286,0.0357142857143,0.446428571429,-5,-2,88,358.7,356.75,201.8,1.0
13507,0.0214285714286,0.0357142857143,0.446428571429,-5,-2,88,358.7,356.75,201.8,1.0
13508,0.025,0.0357142857143,0.442857142857,-4,-2,87,358.68,357.37,206.57,1.0
13509,0.0214285714286,0.0357142857143,0.439285714286,-5,-2,86,358.67,356.67,201.8,1.0
13510,0.0214285714286,0.0357142857143,0.435714285714,-5,-2,86,358.67,356.67,201.8,1.0
13511,0.0214285714286,0.0357142857143,0.439285714286,-5,-2,86,358.67,356.67,201.8,1.0
13512,0.0214285714286,0.0321428571429,0.439285714286,-5,-3,86,358,356.67,210.96,1.0
13513,0.0214285714286,0.0321428571429,0.439285714286,-5,-3,86,358,356.67,210.96,1.0
13514,0.0178571428571,0.0357142857143,0.439285714286,-6,-2,86,358.67,356.01,198.43,1.0
13515,0.0178571428571,0.0357142857143,0.439285714286,-6,-2,86,358.67,356.01,198.43,1.0
13516,0.0142857142857,0.0357142857143,0.442857142857,-7,-2,87,358.68,355.4,195.95,1.0
13517,0.0142857142857,0.0357142857143,0.442857142857,-7,-2,87,358.68,355.4,195.95,1.0
13518,0.0107142857143,0.0357142857143,0.442857142857,-8,-2,87,358.68,354.75,194.04,1.0
13519,0.0107142857143,0.0392857142857,0.439285714286,-8,-1,86,359.33,354.69,187.13,1.0
13520,0.00714285714286,0.0392857142857,0.435714285714,-8,-1,86,359.33,354.69,187.13,1.0
13521,0.00714285714286,0.0392857142857,0.439285714286,-8,-1,86,359.33,354.69,187.13,1.0
13522,0.00714285714286,0.0392857142857,0.435714285714,-8,-1,86,359.33,354.69,187.13,1.0
13523,0.00357142857143,0.0392857142857,0.439285714286,-9,-1,86,359.33,354.03,186.34,1.0
13524,0.00357142857143,0.0392857142857,0.439285714286,-9,-1,86,359.33,354.03,186.34,1.0
13525,0.00357142857143,0.0392857142857,0.446428571429,-9,-1,88,359.35,354.16,186.34,1.0
13526,0.00357142857143,0.0392857142857,0.446428571429,-9,-1,88,359.35,354.16,186.34,1.0
13527,0.0,0.0392857142857,0.446428571429,-10,-1,88,359.35,353.52,185.71,1.0
13528,0.0,0.0392857142857,0.446428571429,-10,-1,88,359.35,353.52,185.71,1.0
13529,0.0,0.0357142857143,0.442857142857,-10,-2,87,358.68,353.44,191.31,1.0
13530,-0.00357142857143,0.0357142857143,0.446428571429,-11,-2,88,358.7,352.88,190.3,1.0
13531,-0.00357142857143,0.0392857142857,0.45,-11,-1,89,359.36,352.95,185.19,1.0
13532,0.0,0.0392857142857,0.45,-10,-1,89,359.36,353.59,185.71,1.0
13533,0.0,0.0392857142857,0.45,-10,-1,89,359.36,353.59,185.71,1.0
13534,0.00357142857143,0.0392857142857,0.446428571429,-9,-1,88,359.35,354.16,186.34,1.0
13535,0.00357142857143,0.0357142857143,0.442857142857,-9,-2,87,358.68,354.09,192.53,1.0
13536,0.00357142857143,0.0357142857143,0.442857142857,-9,-2,87,358.68,354.09,192.53,1.0
13537,0.00357142857143,0.0357142857143,0.442857142857,-9,-2,87,358.68,354.09,192.53,1.0
13538,0.00714285714286,0.0392857142857,0.439285714286,-8,-1,86,359.33,354.69,187.13,1.0
13539,0.00357142857143,0.0392857142857,0.435714285714,-9,-1,86,359.33,354.03,186.34,1.0
13540,0.00714285714286,0.0357142857143,0.432142857143,-8,-2,85,358.65,354.62,194.04,1.0
13541,0.00714285714286,0.0357142857143,0.432142857143,-8,-2,85,358.65,354.62,194.04,1.0
13542,0.0107142857143,0.0392857142857,0.432142857143,-8,-1,85,359.33,354.62,187.13,1.0
13543,0.0214285714286,0.0571428571429,0.439285714286,-5,3,86,2,356.67,149.04,1.0
13544,0.0178571428571,0.0357142857143,0.439285714286,-6,-2,86,358.67,356.01,198.43,1.0
13545,0.0142857142857,0.0535714285714,0.439285714286,-7,2,86,1.33,355.35,164.05,1.0
13546,0.0107142857143,0.0571428571429,0.446428571429,-8,3,88,1.95,354.81,159.44,1.0
13547,0.00714285714286,0.0392857142857,0.460714285714,-8,-1,91,359.37,354.98,187.13,1.0
13548,-0.00357142857143,0.0178571428571,0.453571428571,-11,-6,90,356.19,353.03,208.61,1.0
13549,-0.0107142857143,0.0178571428571,0.45,-12,-6,89,356.14,352.32,206.57,1.0
13550,-0.00714285714286,0.0285714285714,0.446428571429,-11,-4,88,357.4,352.88,199.98,1.0
13551,-0.00714285714286,0.0321428571429,0.442857142857,-11,-3,87,358.03,352.79,195.26,1.0
13552,-0.00714285714286,0.025,0.442857142857,-11,-4,87,357.37,352.79,199.98,1.0
13553,-0.00714285714286,0.025,0.439285714286,-11,-4,86,357.34,352.71,199.98,1.0
13554,-0.0107142857143,0.0214285714286,0.435714285714,-12,-5,86,356.67,352.06,202.62,1.0
13555,-0.00714285714286,0.025,0.435714285714,-11,-4,86,357.34,352.71,199.98,1.0
13556,-0.00714285714286,0.025,0.435714285714,-11,-4,86,357.34,352.71,199.98,1.0
13557,-0.00357142857143,0.025,0.435714285714,-11,-4,86,357.34,352.71,199.98,1.0
13558,0.0,0.025,0.439285714286,-10,-4,86,357.34,353.37,201.8,1.0
13559,0.00357142857143,0.025,0.435714285714,-9,-4,86,357.34,354.03,203.96,1.0
13560,0.00714285714286,0.025,0.439285714286,-8,-4,86,357.34,354.69,206.57,1.0
13561,0.00714285714286,0.0285714285714,0.442857142857,-8,-4,87,357.37,354.75,206.57,1.0
13562,0.0107142857143,0.0285714285714,0.45,-8,-4,89,357.43,354.86,206.57,1.0
13563,0.0107142857143,0.0285714285714,0.45,-8,-4,89,357.43,354.86,206.57,1.0
13564,0.0107142857143,0.0285714285714,0.45,-8,-4,89,357.43,354.86,206.57,1.0
13565,0.00714285714286,0.0285714285714,0.453571428571,-8,-4,90,357.46,354.92,206.57,1.0
13566,0.00357142857143,0.0285714285714,0.453571428571,-9,-4,90,357.46,354.29,203.96,1.0
13567,0.00357142857143,0.0285714285714,0.457142857143,-9,-4,90,357.46,354.29,203.96,1.0
13568,0.0,0.0285714285714,0.457142857143,-10,-4,90,357.46,353.66,201.8,1.0
13569,0.0,0.0321428571429,0.453571428571,-10,-3,90,358.09,353.66,196.7,1.0
13570,0.0,0.0321428571429,0.453571428571,-10,-3,90,358.09,353.66,196.7,1.0
13571,0.0,0.0321428571429,0.453571428571,-10,-3,90,358.09,353.66,196.7,1.0
13572,-0.00357142857143,0.0357142857143,0.45,-11,-2,89,358.71,352.95,190.3,1.0
13573,-0.00357142857143,0.0357142857143,0.446428571429,-11,-2,88,358.7,352.88,190.3,1.0
13574,-0.00714285714286,0.0321428571429,0.446428571429,-11,-3,88,358.05,352.88,195.26,1.0
13575,-0.00714285714286,0.0357142857143,0.439285714286,-11,-2,86,358.67,352.71,190.3,1.0
13576,-0.00714285714286,0.0357142857143,0.435714285714,-11,-2,86,358.67,352.71,190.3,1.0
13577,-0.00714285714286,0.0357142857143,0.432142857143,-11,-2,85,358.65,352.63,190.3,1.0
13578,-0.00714285714286,0.0321428571429,0.435714285714,-11,-3,86,358,352.71,195.26,1.0
13579,-0.00357142857143,0.0357142857143,0.439285714286,-11,-2,86,358.67,352.71,190.3,1.0
13580,-0.00357142857143,0.0357142857143,0.442857142857,-11,-2,87,358.68,352.79,190.3,1.0
13581,-0.00357142857143,0.0357142857143,0.442857142857,-11,-2,87,358.68,352.79,190.3,1.0
13582,0.0,0.0357142857143,0.439285714286,-10,-2,86,358.67,353.37,191.31,1.0
13583,0.0,0.0357142857143,0.439285714286,-10,-2,86,358.67,353.37,191.31,1.0
13584,0.0,0.0357142857143,0.439285714286,-10,-2,86,358.67,353.37,191.31,1.0
13585,0.0,0.0357142857143,0.442857142857,-10,-2,87,358.68,353.44,191.31,1.0
13586,0.0,0.0357142857143,0.442857142857,-10,-2,87,358.68,353.44,191.31,1.0
13587,0.0,0.0321428571429,0.446428571429,-10,-3,88,358.05,353.52,196.7,1.0
13588,0.00357142857143,0.0321428571429,0.446428571429,-9,-3,88,358.05,354.16,198.43,1.0
13589,0.00357142857143,0.0357142857143,0.442857142857,-9,-2,87,358.68,354.09,192.53,1.0
13590,0.0,0.0357142857143,0.439285714286,-10,-2,86,358.67,353.37,191.31,1.0
13591,0.0,0.0357142857143,0.432142857143,-10,-2,85,358.65,353.29,191.31,1.0
13592,0.0,0.0357142857143,0.428571428571,-10,-2,84,358.64,353.21,191.31,1.0
13593,-0.00357142857143,0.0357142857143,0.428571428571,-11,-2,84,358.64,352.54,190.3,1.0
13594,-0.00357142857143,0.0357142857143,0.428571428571,-11,-2,84,358.64,352.54,190.3,1.0
13595,0.0,0.0321428571429,0.428571428571,-10,-3,84,357.95,353.21,196.7,1.0
13596,-0.00357142857143,0.0321428571429,0.432142857143,-11,-3,85,357.98,352.63,195.26,1.0
13597,-0.00357142857143,0.0321428571429,0.435714285714,-11,-3,86,358,352.71,195.26,1.0
13598,-0.00714285714286,0.0321428571429,0.435714285714,-11,-3,86,358,352.71,195.26,1.0
13599,-0.00714285714286,0.0321428571429,0.439285714286,-11,-3,86,358,352.71,195.26,1.0
13600,-0.00714285714286,0.0285714285714,0.439285714286,-11,-4,86,357.34,352.71,199.98,1.0
13601,-0.00714285714286,0.0321428571429,0.439285714286,-11,-3,86,358,352.71,195.26,1.0
13602,-0.00714285714286,0.0285714285714,0.446428571429,-11,-4,88,357.4,352.88,199.98,1.0
13603,-0.00357142857143,0.0285714285714,0.446428571429,-11,-4,88,357.4,352.88,199.98,1.0
13604,0.0,0.0285714285714,0.446428571429,-10,-4,88,357.4,353.52,201.8,1.0
13605,0.00357142857143,0.0285714285714,0.45,-9,-4,89,357.43,354.23,203.96,1.0
13606,0.00714285714286,0.0285714285714,0.453571428571,-8,-4,90,357.46,354.92,206.57,1.0
13607,0.00714285714286,0.0321428571429,0.457142857143,-8,-3,90,358.09,354.92,200.56,1.0
13608,0.00714285714286,0.0285714285714,0.460714285714,-8,-4,91,357.48,354.98,206.57,1.0
13609,0.0,0.025,0.457142857143,-10,-4,90,357.46,353.66,201.8,1.0
13610,0.0,0.0214285714286,0.457142857143,-10,-5,90,356.82,353.66,206.57,1.0
13611,0.00357142857143,0.0214285714286,0.460714285714,-9,-5,91,356.86,354.35,209.05,1.0
13612,0.00714285714286,0.0214285714286,0.460714285714,-8,-5,91,356.86,354.98,212.01,1.0
13613,0.00714285714286,0.025,0.460714285714,-8,-4,91,357.48,354.98,206.57,1.0
13614,0.0,0.0214285714286,0.457142857143,-10,-5,90,356.82,353.66,206.57,1.0
13615,-0.00357142857143,0.0214285714286,0.45,-11,-5,89,356.78,352.95,204.44,1.0
13616,-0.0107142857143,0.0214285714286,0.442857142857,-12,-5,87,356.71,352.15,202.62,1.0
13617,-0.0142857142857,0.0214285714286,0.442857142857,-13,-5,87,356.71,351.5,201.04,1.0
13618,-0.0178571428571,0.025,0.439285714286,-14,-4,86,357.34,350.75,195.95,1.0
13619,-0.0214285714286,0.025,0.439285714286,-15,-4,86,357.34,350.11,194.93,1.0
13620,-0.0214285714286,0.0285714285714,0.439285714286,-15,-4,86,357.34,350.11,194.93,1.0
13621,-0.025,0.0285714285714,0.439285714286,-15,-4,86,357.34,350.11,194.93,1.0
13622,-0.025,0.0285714285714,0.435714285714,-15,-4,86,357.34,350.11,194.93,1.0
13623,-0.025,0.0321428571429,0.435714285714,-15,-3,86,358,350.11,191.31,1.0
13624,-0.025,0.0321428571429,0.435714285714,-15,-3,86,358,350.11,191.31,1.0
13625,-0.0285714285714,0.0285714285714,0.435714285714,-16,-4,86,357.34,349.46,194.04,1.0
13626,-0.0285714285714,0.0285714285714,0.439285714286,-16,-4,86,357.34,349.46,194.04,1.0
13627,-0.0285714285714,0.0321428571429,0.442857142857,-16,-3,87,358.03,349.58,190.62,1.0
13628,-0.025,0.0321428571429,0.442857142857,-15,-3,87,358.03,350.22,191.31,1.0
13629,-0.025,0.0321428571429,0.442857142857,-15,-3,87,358.03,350.22,191.31,1.0
13630,-0.025,0.0321428571429,0.446428571429,-15,-3,88,358.05,350.33,191.31,1.0
13631,-0.0214285714286,0.0321428571429,0.446428571429,-15,-3,88,358.05,350.33,191.31,1.0
13632,-0.0178571428571,0.0357142857143,0.45,-14,-2,89,358.71,351.06,188.13,1.0
13633,-0.0142857142857,0.0357142857143,0.453571428571,-13,-2,90,358.73,351.78,188.75,1.0
13634,-0.0142857142857,0.0321428571429,0.45,-13,-3,89,358.07,351.69,192.99,1.0
13635,-0.0107142857143,0.0321428571429,0.45,-12,-3,89,358.07,352.32,194.04,1.0
13636,-0.0107142857143,0.0357142857143,0.446428571429,-12,-2,88,358.7,352.23,189.46,1.0
13637,-0.0107142857143,0.0321428571429,0.442857142857,-12,-3,87,358.03,352.15,194.04,1.0
13638,-0.0107142857143,0.0321428571429,0.439285714286,-12,-3,86,358,352.06,194.04,1.0
13639,-0.0107142857143,0.0285714285714,0.435714285714,-12,-4,86,357.34,352.06,198.43,1.0
13640,-0.0142857142857,0.0285714285714,0.432142857143,-13,-4,85,357.31,351.3,197.1,1.0
13641,-0.0142857142857,0.0285714285714,0.432142857143,-13,-4,85,357.31,351.3,197.1,1.0
13642,-0.0142857142857,0.0285714285714,0.428571428571,-13,-4,84,357.27,351.2,197.1,1.0
13643,-0.0142857142857,0.025,0.432142857143,-13,-4,85,357.31,351.3,197.1,1.0
13644,-0.0178571428571,0.0285714285714,0.428571428571,-14,-4,84,357.27,350.54,195.95,1.0
13645,-0.0214285714286,0.0285714285714,0.425,-15,-4,83,357.24,349.76,194.93,1.0
13646,-0.0214285714286,0.025,0.432142857143,-15,-4,85,357.31,349.99,194.93,1.0
13647,-0.025,0.0285714285714,0.432142857143,-15,-4,85,357.31,349.99,194.93,1.0
13648,-0.025,0.0285714285714,0.435714285714,-15,-4,86,357.34,350.11,194.93,1.0
13649,-0.025,0.0285714285714,0.442857142857,-15,-4,87,357.37,350.22,194.93,1.0
13650,-0.025,0.0321428571429,0.446428571429,-15,-3,88,358.05,350.33,191.31,1.0
13651,-0.025,0.0321428571429,0.446428571429,-15,-3,88,358.05,350.33,191.31,1.0
13652,-0.025,0.0321428571429,0.446428571429,-15,-3,88,358.05,350.33,191.31,1.0
13653,-0.0285714285714,0.0321428571429,0.442857142857,-16,-3,87,358.03,349.58,190.62,1.0
13654,-0.025,0.0285714285714,0.442857142857,-15,-4,87,357.37,350.22,194.93,1.0
13655,-0.025,0.0321428571429,0.435714285714,-15,-3,86,358,350.11,191.31,1.0
13656,-0.0214285714286,0.0321428571429,0.432142857143,-15,-3,85,357.98,349.99,191.31,1.0
13657,-0.0178571428571,0.0285714285714,0.435714285714,-14,-4,86,357.34,350.75,195.95,1.0
13658,-0.0142857142857,0.0321428571429,0.435714285714,-13,-3,86,358,351.4,192.99,1.0
13659,-0.0142857142857,0.0321428571429,0.439285714286,-13,-3,86,358,351.4,192.99,1.0
13660,-0.0107142857143,0.0321428571429,0.439285714286,-12,-3,86,358,352.06,194.04,1.0
13661,-0.00714285714286,0.0321428571429,0.442857142857,-11,-3,87,358.03,352.79,195.26,1.0
13662,-0.00714285714286,0.0357142857143,0.442857142857,-11,-2,87,358.68,352.79,190.3,1.0
13663,-0.00714285714286,0.0357142857143,0.442857142857,-11,-2,87,358.68,352.79,190.3,1.0
13664,-0.00714285714286,0.0321428571429,0.446428571429,-11,-3,88,358.05,352.88,195.26,1.0
13665,-0.00714285714286,0.0357142857143,0.446428571429,-11,-2,88,358.7,352.88,190.3,1.0
13666,-0.00714285714286,0.0321428571429,0.446428571429,-11,-3,88,358.05,352.88,195.26,1.0
13667,-0.00714285714286,0.0285714285714,0.446428571429,-11,-4,88,357.4,352.88,199.98,1.0
13668,-0.00714285714286,0.0321428571429,0.446428571429,-11,-3,88,358.05,352.88,195.26,1.0
13669,-0.0107142857143,0.0321428571429,0.446428571429,-12,-3,88,358.05,352.23,194.04,1.0
13670,-0.00714285714286,0.0285714285714,0.446428571429,-11,-4,88,357.4,352.88,199.98,1.0
13671,-0.00714285714286,0.0285714285714,0.442857142857,-11,-4,87,357.37,352.79,199.98,1.0
13672,-0.00714285714286,0.0285714285714,0.442857142857,-11,-4,87,357.37,352.79,199.98,1.0
13673,-0.00714285714286,0.0285714285714,0.439285714286,-11,-4,86,357.34,352.71,199.98,1.0
13674,-0.00357142857143,0.0285714285714,0.432142857143,-11,-4,85,357.31,352.63,199.98,1.0
13675,-0.00714285714286,0.0285714285714,0.435714285714,-11,-4,86,357.34,352.71,199.98,1.0
13676,-0.00714285714286,0.0285714285714,0.439285714286,-11,-4,86,357.34,352.71,199.98,1.0
13677,-0.00714285714286,0.0285714285714,0.442857142857,-11,-4,87,357.37,352.79,199.98,1.0
13678,-0.0107142857143,0.0285714285714,0.446428571429,-12,-4,88,357.4,352.23,198.43,1.0
13679,-0.0107142857143,0.0285714285714,0.45,-12,-4,89,357.43,352.32,198.43,1.0
13680,-0.0107142857143,0.0321428571429,0.45,-12,-3,89,358.07,352.32,194.04,1.0
13681,-0.0107142857143,0.0321428571429,0.45,-12,-3,89,358.07,352.32,194.04,1.0
13682,-0.0142857142857,0.0285714285714,0.453571428571,-13,-4,90,357.46,351.78,197.1,1.0
13683,-0.0178571428571,0.0285714285714,0.45,-14,-4,89,357.43,351.06,195.95,1.0
13684,-0.0214285714286,0.0321428571429,0.446428571429,-15,-3,88,358.05,350.33,191.31,1.0
13685,-0.025,0.0321428571429,0.464285714286,-15,-3,92,358.13,350.74,191.31,1.0
13686,-0.0321428571429,0.0178571428571,0.442857142857,-17,-6,87,356.05,348.94,199.44,1.0
13687,-0.0285714285714,0.025,0.442857142857,-16,-4,87,357.37,349.58,194.04,1.0
13688,-0.0214285714286,0.0428571428571,0.435714285714,-15,0,86,360,350.11,180,1.0
13689,-0.0178571428571,0.0321428571429,0.457142857143,-14,-3,90,358.09,351.16,192.09,1.0
13690,-0.025,0.025,0.442857142857,-15,-4,87,357.37,350.22,194.93,1.0
13691,-0.0178571428571,0.0392857142857,0.442857142857,-14,-1,87,359.34,350.86,184.09,1.0
13692,-0.025,0.0178571428571,0.435714285714,-15,-6,86,356.01,350.11,201.8,1.0
13693,-0.025,0.0321428571429,0.428571428571,-15,-3,84,357.95,349.88,191.31,1.0
13694,-0.0285714285714,0.0285714285714,0.45,-16,-4,89,357.43,349.81,194.04,1.0
13695,-0.0321428571429,0.0214285714286,0.432142857143,-17,-5,85,356.63,348.69,196.39,1.0
13696,-0.0285714285714,0.0214285714286,0.435714285714,-16,-5,86,356.67,349.46,197.35,1.0
13697,-0.0214285714286,0.0285714285714,0.432142857143,-15,-4,85,357.31,349.99,194.93,1.0
13698,-0.0178571428571,0.025,0.442857142857,-14,-4,87,357.37,350.86,195.95,1.0
13699,-0.0178571428571,0.025,0.439285714286,-14,-4,86,357.34,350.75,195.95,1.0
13700,-0.0142857142857,0.025,0.439285714286,-13,-4,86,357.34,351.4,197.1,1.0
13701,-0.0107142857143,0.025,0.439285714286,-12,-4,86,357.34,352.06,198.43,1.0
13702,-0.0107142857143,0.0285714285714,0.439285714286,-12,-4,86,357.34,352.06,198.43,1.0
13703,-0.0107142857143,0.0285714285714,0.439285714286,-12,-4,86,357.34,352.06,198.43,1.0
13704,-0.0107142857143,0.0285714285714,0.442857142857,-12,-4,87,357.37,352.15,198.43,1.0
13705,-0.00714285714286,0.0285714285714,0.446428571429,-11,-4,88,357.4,352.88,199.98,1.0
13706,-0.00714285714286,0.0285714285714,0.446428571429,-11,-4,88,357.4,352.88,199.98,1.0
13707,-0.0107142857143,0.0285714285714,0.446428571429,-12,-4,88,357.4,352.23,198.43,1.0
13708,-0.0142857142857,0.0285714285714,0.442857142857,-13,-4,87,357.37,351.5,197.1,1.0
13709,-0.0178571428571,0.0285714285714,0.439285714286,-14,-4,86,357.34,350.75,195.95,1.0
13710,-0.0214285714286,0.0285714285714,0.432142857143,-15,-4,85,357.31,349.99,194.93,1.0
13711,-0.0214285714286,0.0285714285714,0.432142857143,-15,-4,85,357.31,349.99,194.93,1.0
13712,-0.0214285714286,0.0321428571429,0.432142857143,-15,-3,85,357.98,349.99,191.31,1.0
13713,-0.0214285714286,0.0321428571429,0.432142857143,-15,-3,85,357.98,349.99,191.31,1.0
13714,-0.0214285714286,0.0321428571429,0.432142857143,-15,-3,85,357.98,349.99,191.31,1.0
13715,-0.0214285714286,0.0285714285714,0.432142857143,-15,-4,85,357.31,349.99,194.93,1.0
13716,-0.0178571428571,0.0321428571429,0.428571428571,-14,-3,84,357.95,350.54,192.09,1.0
13717,-0.0142857142857,0.0428571428571,0.428571428571,-13,0,84,360,351.2,180,1.0
13718,-0.0142857142857,0.0428571428571,0.439285714286,-13,0,86,360,351.4,180,1.0
13719,-0.0178571428571,0.025,0.442857142857,-14,-4,87,357.37,350.86,195.95,1.0
13720,-0.0178571428571,0.0214285714286,0.435714285714,-14,-5,86,356.67,350.75,199.65,1.0
13721,-0.0214285714286,0.0285714285714,0.425,-15,-4,83,357.24,349.76,194.93,1.0
13722,-0.025,0.0428571428571,0.417857142857,-15,0,82,360,349.63,180,1.0
13723,-0.0285714285714,0.0321428571429,0.435714285714,-16,-3,86,358,349.46,190.62,1.0
13724,-0.025,0.025,0.439285714286,-15,-4,86,357.34,350.11,194.93,1.0
13725,-0.0142857142857,0.0428571428571,0.435714285714,-13,0,86,360,351.4,180,1.0
13726,-0.0142857142857,0.0357142857143,0.45,-13,-2,89,358.71,351.69,188.75,1.0
13727,-0.0178571428571,0.0214285714286,0.446428571429,-14,-5,88,356.75,350.96,199.65,1.0
13728,-0.0214285714286,0.0285714285714,0.439285714286,-15,-4,86,357.34,350.11,194.93,1.0
13729,-0.0214285714286,0.0178571428571,0.464285714286,-15,-6,92,356.27,350.74,201.8,1.0
13730,-0.0178571428571,0.0142857142857,0.457142857143,-14,-7,90,355.55,351.16,206.57,1.0
13731,-0.0214285714286,0.0214285714286,0.45,-15,-5,89,356.78,350.43,198.43,1.0
13732,-0.0214285714286,0.0214285714286,0.45,-15,-5,89,356.78,350.43,198.43,1.0
13733,-0.00714285714286,0.0285714285714,0.453571428571,-11,-4,90,357.46,353.03,199.98,1.0
13734,-0.00357142857143,0.0285714285714,0.457142857143,-11,-4,90,357.46,353.03,199.98,1.0
13735,0.0,0.0321428571429,0.457142857143,-10,-3,90,358.09,353.66,196.7,1.0
13736,0.0,0.0357142857143,0.453571428571,-10,-2,90,358.73,353.66,191.31,1.0
13737,-0.00357142857143,0.0535714285714,0.442857142857,-11,2,87,1.32,352.79,169.7,1.0
13738,-0.0107142857143,0.0428571428571,0.464285714286,-12,0,92,360,352.57,180,1.0
13739,-0.0214285714286,0.0357142857143,0.457142857143,-15,-2,90,358.73,350.54,187.59,1.0
13740,-0.0285714285714,0.0392857142857,0.439285714286,-16,-1,86,359.33,349.46,183.58,1.0
13741,-0.0357142857143,0.0392857142857,0.435714285714,-18,-1,86,359.33,348.18,183.18,1.0
13742,-0.0392857142857,0.0357142857143,0.435714285714,-18,-2,86,358.67,348.18,186.34,1.0
13743,-0.0357142857143,0.0392857142857,0.432142857143,-18,-1,85,359.33,348.04,183.18,1.0
13744,-0.0214285714286,0.0392857142857,0.428571428571,-15,-1,84,359.32,349.88,183.81,1.0
13745,-0.0178571428571,0.0357142857143,0.435714285714,-14,-2,86,358.67,350.75,188.13,1.0
13746,-0.0178571428571,0.0321428571429,0.435714285714,-14,-3,86,358,350.75,192.09,1.0
13747,-0.0214285714286,0.0357142857143,0.432142857143,-15,-2,85,358.65,349.99,187.59,1.0
13748,-0.0214285714286,0.0321428571429,0.435714285714,-15,-3,86,358,350.11,191.31,1.0
13749,-0.025,0.0321428571429,0.435714285714,-15,-3,86,358,350.11,191.31,1.0
13750,-0.0285714285714,0.025,0.435714285714,-16,-4,86,357.34,349.46,194.04,1.0
13751,-0.0285714285714,0.0214285714286,0.439285714286,-16,-5,86,356.67,349.46,197.35,1.0
13752,-0.0285714285714,0.0214285714286,0.435714285714,-16,-5,86,356.67,349.46,197.35,1.0
13753,-0.0285714285714,0.0178571428571,0.439285714286,-16,-6,86,356.01,349.46,200.56,1.0
13754,-0.025,0.0142857142857,0.442857142857,-15,-7,87,355.4,350.22,205.02,1.0
13755,-0.0214285714286,0.0107142857143,0.45,-15,-8,89,354.86,350.43,208.07,1.0
13756,-0.0107142857143,0.00714285714286,0.460714285714,-12,-8,91,354.98,352.49,213.69,1.0
