Reading,xRead,yRead,zRead,xAng,yAng,zAng,x,y,z
12808,474,464,616,-33,-40,79,333.15,337.33,230.48
12809,474,464,613,-33,-40,76,332.24,336.53,230.48
12810,474,464,610,-33,-40,74,331.61,335.97,230.48
12811,473,462,607,-33,-42,72,329.74,335.38,231.84
12812,472,463,607,-34,-41,72,330.34,334.72,230.33
12813,470,463,606,-36,-41,71,330,333.11,228.72
12814,469,463,605,-36,-41,70,329.64,332.78,228.72
12815,468,464,604,-37,-40,69,329.9,331.8,227.23
12816,467,465,603,-38,-40,68,329.53,330.8,226.47
12817,465,465,603,-40,-40,68,329.53,329.53,225
12818,464,466,601,-40,-39,67,329.8,329.16,224.27
12819,463,465,599,-41,-40,65,328.39,327.76,224.29
12820,464,464,597,-40,-40,64,327.99,327.99,225
12821,463,463,593,-41,-41,61,326.09,326.09,225
12822,462,462,589,-42,-42,57,323.62,323.62,225
12823,461,461,585,-43,-43,54,321.47,321.47,225
12824,459,461,583,-44,-43,53,320.95,320.3,224.34
12825,459,461,583,-44,-43,53,320.95,320.3,224.34
12826,457,462,581,-46,-42,51,320.53,317.95,222.4
12827,455,462,582,-47,-42,52,321.07,317.89,221.78
12828,453,463,582,-49,-41,52,321.75,316.7,219.92
12829,450,464,583,-51,-40,53,322.96,316.1,218.11
12830,448,463,583,-53,-41,53,322.28,315,217.73
12831,447,463,584,-54,-41,54,322.79,315,217.21
12832,446,462,581,-54,-42,51,320.53,313.36,217.87
12833,444,461,582,-56,-43,52,320.41,312.88,217.52
12834,443,460,585,-57,-44,54,320.83,313.45,217.67
12835,444,457,583,-56,-46,53,319.04,313.42,219.4
12836,442,456,579,-58,-47,50,316.77,310.76,219.02
12837,441,457,580,-58,-46,50,317.39,310.76,218.42
12838,437,460,585,-62,-44,54,320.83,311.05,215.36
12839,434,460,585,-64,-44,54,320.83,310.16,214.51
12840,431,460,584,-66,-44,54,320.83,309.29,213.69
12841,428,460,583,-69,-44,53,320.3,307.53,212.52
12842,427,460,586,-69,-44,55,321.34,308.56,212.52
12843,428,460,587,-69,-44,56,321.84,309.06,212.52
12844,429,462,592,-68,-42,60,325.01,311.42,211.7
12845,430,465,595,-67,-40,62,327.17,312.78,210.84
12846,433,469,597,-65,-36,64,330.64,314.56,208.98
12847,435,471,599,-63,-35,65,331.7,315.9,209.05
12848,438,474,600,-61,-33,66,333.43,317.25,208.41
12849,440,476,600,-59,-31,66,334.84,318.21,207.72
12850,441,477,601,-58,-30,67,335.88,319.12,207.35
12851,443,477,600,-57,-30,66,335.56,319.18,207.76
12852,444,478,600,-56,-29,66,336.28,319.69,207.38
12853,443,477,596,-57,-30,63,334.54,317.86,207.76
12854,443,476,591,-57,-31,59,332.28,315.99,208.54
12855,441,476,585,-58,-31,54,330.14,312.95,208.12
12856,440,475,583,-59,-32,53,328.88,311.93,208.47
12857,439,474,582,-60,-33,52,327.6,310.91,208.81
12858,439,472,582,-60,-34,52,326.82,310.91,209.54
12859,436,470,581,-62,-36,51,324.78,309.44,210.14
12860,434,469,579,-64,-36,50,324.25,308,209.36
12861,431,468,577,-66,-37,48,322.37,306.03,209.28
12862,431,467,579,-66,-38,50,322.77,307.15,209.93
12863,429,467,574,-68,-38,46,320.44,304.08,209.2
12864,429,467,574,-68,-38,46,320.44,304.08,209.2
12865,430,468,572,-67,-37,44,319.94,303.29,208.91
12866,431,469,572,-66,-36,44,320.71,303.69,208.61
12867,433,469,575,-65,-36,46,321.95,305.29,208.98
12868,434,470,572,-64,-36,44,320.71,304.51,209.36
12869,435,470,571,-63,-36,43,320.06,304.32,209.74
12870,436,471,570,-62,-35,43,320.86,304.74,209.45
12871,436,471,569,-62,-35,42,320.19,304.11,209.45
12872,435,472,568,-63,-34,41,320.33,303.06,208.35
12873,434,471,568,-64,-35,41,319.51,302.64,208.67
12874,432,471,568,-65,-35,41,319.51,302.24,208.3
12875,428,471,571,-69,-35,43,320.86,301.93,206.9
12876,425,469,571,-71,-36,43,320.06,301.2,206.89
12877,421,465,581,-74,-40,51,321.89,304.57,208.39
12878,411,462,559,-82,-42,34,308.99,292.52,207.12
12879,408,460,585,-84,-44,54,320.83,302.74,207.65
12880,403,463,597,-88,-41,64,327.36,306.03,204.98
12881,402,464,607,-89,-40,72,330.95,308.97,204.2
12882,404,460,601,-87,-44,67,326.71,307.6,206.83
12883,408,459,600,-84,-44,66,326.31,308.16,207.65
12884,413,460,599,-80,-44,65,325.91,309.09,208.81
12885,417,461,593,-77,-43,61,324.82,308.39,209.18
12886,420,460,589,-75,-44,57,322.33,307.23,210.4
12887,422,458,577,-73,-45,48,316.85,303.33,211.65
12888,424,457,570,-72,-46,43,313.07,300.85,212.57
12889,423,458,564,-72,-45,38,310.18,297.82,212.01
12890,423,463,557,-72,-41,32,307.97,293.96,209.66
12891,424,468,553,-72,-37,29,308.09,291.94,207.2
12892,427,471,545,-69,-35,23,303.31,288.43,206.9
12893,428,480,543,-69,-28,21,306.87,286.93,202.09
12894,428,487,543,-69,-22,21,313.67,286.93,197.68
12895,429,490,542,-68,-20,21,316.4,287.16,196.39
12896,430,494,537,-67,-17,17,315,284.24,194.24
12897,433,493,543,-65,-18,21,319.4,287.9,195.48
12898,434,494,543,-64,-17,21,321.01,288.17,194.88
12899,432,495,546,-65,-16,24,326.31,290.27,193.83
12900,430,496,550,-67,-15,27,330.95,291.95,192.62
12901,429,496,555,-68,-15,31,334.18,294.51,192.44
12902,427,496,558,-69,-15,33,335.56,295.56,192.26
12903,425,495,563,-71,-16,37,336.61,297.53,192.7
12904,424,493,571,-72,-18,43,337.29,300.85,194.04
12905,425,488,579,-71,-22,50,336.25,305.15,197.22
12906,424,483,583,-72,-26,53,333.87,306.36,199.86
12907,423,480,591,-72,-28,59,334.61,309.33,201.25
12908,421,478,593,-74,-29,61,334.57,309.5,201.4
12909,421,474,599,-74,-33,65,333.08,311.3,204.03
12910,420,472,600,-75,-34,66,332.74,311.35,204.39
12911,419,470,607,-76,-36,72,333.43,313.45,205.35
12912,419,465,606,-76,-40,71,330.6,313.05,207.76
12913,420,462,608,-75,-42,72,329.74,313.83,209.25
12914,418,460,605,-76,-44,70,327.85,312.65,210.07
12915,418,460,603,-76,-44,68,327.09,311.82,210.07
12916,418,462,597,-76,-42,64,326.73,310.1,208.93
12917,420,461,588,-75,-43,57,322.97,307.23,209.83
12918,419,463,582,-76,-41,52,321.75,304.38,208.35
12919,420,465,579,-75,-40,50,321.34,303.69,208.07
12920,421,467,576,-74,-38,47,321.04,302.42,207.18
12921,422,471,578,-73,-35,49,324.46,303.87,205.62
12922,421,476,579,-74,-31,50,328.2,304.05,202.73
12923,423,478,581,-72,-29,51,330.38,305.31,201.94
12924,427,480,586,-69,-28,55,333.02,308.56,202.09
12925,428,479,588,-69,-29,57,333.03,309.56,202.8
12926,429,481,592,-68,-27,60,335.77,311.42,201.66
12927,429,484,598,-68,-25,64,338.66,313.26,200.19
12928,434,481,606,-64,-27,71,339.18,317.97,202.87
12929,438,477,614,-61,-30,77,338.71,321.61,206.19
12930,441,475,620,-58,-32,82,338.68,324.73,208.89
12931,442,474,624,-58,-33,85,338.78,325.69,209.64
12932,441,475,626,-58,-32,86,339.59,326,208.89
12933,440,475,628,-59,-32,88,340.02,326.16,208.47
12934,441,475,630,-58,-32,90,340.43,327.2,208.89
12935,441,475,628,-58,-32,88,340.02,326.61,208.89
12936,441,476,628,-58,-31,88,340.59,326.61,208.12
12937,442,477,628,-58,-30,88,341.18,326.61,207.35
12938,444,478,624,-56,-29,85,341.16,326.62,207.38
12939,444,480,623,-56,-28,84,341.57,326.31,206.57
12940,442,486,621,-58,-23,82,344.33,324.73,201.63
12941,440,493,617,-59,-18,79,347.16,323.25,196.97
12942,443,489,611,-57,-21,75,344.36,322.77,200.22
12943,449,483,610,-52,-26,74,340.64,324.9,206.57
12944,450,484,610,-51,-25,74,341.33,325.43,206.11
12945,446,488,611,-54,-22,75,343.65,324.25,202.17
12946,447,486,609,-54,-23,73,342.51,323.51,203.07
12947,449,483,612,-52,-26,75,340.88,325.27,206.57
12948,450,481,614,-51,-27,77,340.68,326.48,207.9
12949,450,482,616,-51,-26,79,341.78,327.15,207.01
12950,449,484,617,-52,-25,79,342.44,326.65,205.68
12951,450,485,620,-51,-24,82,343.69,328.12,205.2
12952,454,487,622,-48,-22,83,345.15,329.96,204.62
12953,452,491,621,-50,-19,82,346.95,328.63,200.81
12954,452,493,623,-50,-18,84,347.91,329.24,199.8
12955,455,495,624,-47,-16,85,349.34,331.06,198.8
12956,456,496,623,-47,-15,84,349.88,330.77,197.7
12957,460,495,620,-44,-16,82,348.96,331.78,199.98
12958,463,497,619,-41,-15,81,349.51,333.15,200.1
12959,466,499,618,-39,-13,80,350.77,334.01,198.43
12960,470,499,616,-36,-13,79,350.66,335.5,199.86
12961,473,503,618,-33,-10,80,352.88,337.58,196.86
12962,475,505,618,-32,-8,80,354.29,338.2,194.04
12963,476,508,616,-31,-6,79,355.66,338.57,190.95
12964,479,508,613,-29,-6,76,355.49,339.11,191.69
12965,480,510,614,-28,-4,77,357.03,340.02,188.13
12966,482,513,615,-26,-2,78,358.53,341.57,184.4
12967,484,512,614,-25,-3,77,357.77,342.01,186.84
12968,487,512,614,-22,-3,77,357.77,344.05,187.77
12969,488,516,619,-22,0,81,360,344.8,180
12970,488,517,621,-22,1,82,0.7,344.98,177.4
12971,489,518,622,-21,2,83,1.38,345.8,174.56
12972,490,518,627,-20,2,87,1.32,347.05,174.29
12973,490,517,626,-20,1,86,0.67,346.91,177.14
12974,494,517,629,-17,1,89,0.64,349.19,176.63
12975,496,516,632,-15,0,91,360,350.64,180
12976,500,516,629,-12,0,89,360,352.32,180
12977,498,517,627,-14,1,87,0.66,350.86,175.91
12978,501,521,633,-11,4,92,2.49,353.18,160.02
12979,503,523,631,-10,6,90,3.81,353.66,149.04
12980,506,525,631,-8,7,90,4.45,354.92,138.81
12981,506,526,628,-8,8,88,5.19,354.81,135
12982,510,528,629,-4,10,89,6.41,357.43,111.8
12983,513,529,627,-2,10,87,6.56,358.68,101.31
12984,514,531,626,-1,12,86,7.94,359.33,94.76
12985,514,533,624,-1,14,85,9.35,359.33,94.09
12986,514,534,621,-1,14,82,9.69,359.3,94.09
12987,516,535,621,0,15,82,10.37,360,90
12988,519,535,620,3,15,82,10.37,2.1,78.69
12989,521,536,620,4,16,82,11.04,2.79,75.96
12990,522,536,619,5,16,81,11.17,3.53,72.65
12991,524,536,620,7,16,82,11.04,4.88,66.37
12992,525,535,619,7,15,81,10.49,4.94,64.98
12993,527,537,620,9,17,82,11.71,6.26,62.1
12994,528,538,621,10,18,82,12.38,6.95,60.95
12995,530,538,621,11,18,82,12.38,7.64,58.57
12996,531,540,620,12,19,82,13.05,8.33,57.72
12997,532,542,620,13,21,82,14.36,9.01,58.24
12998,532,542,618,13,21,80,14.71,9.23,58.24
12999,533,544,619,14,22,81,15.2,9.81,57.53
13000,533,546,620,14,24,82,16.31,9.69,59.74
13001,534,547,620,14,25,82,16.96,9.69,60.75
13002,533,547,621,14,25,82,16.96,9.69,60.75
13003,533,547,622,14,25,83,16.76,9.57,60.75
13004,534,547,623,14,25,84,16.57,9.46,60.75
13005,536,546,623,16,24,84,15.95,10.78,56.31
13006,536,545,624,16,23,85,15.14,10.66,55.18
13007,536,544,625,16,22,86,14.35,10.54,53.97
13008,538,544,627,18,22,87,14.19,11.69,50.71
13009,538,544,628,18,22,88,14.04,11.56,50.71
13010,539,545,628,18,23,88,14.65,11.56,51.95
13011,538,544,627,18,22,87,14.19,11.69,50.71
13012,537,547,626,17,25,86,16.21,11.18,55.78
13013,535,549,623,15,26,84,17.2,10.12,60.02
13014,533,549,621,14,26,82,17.59,9.69,61.7
13015,531,549,620,12,26,82,17.59,8.33,65.22
13016,530,549,619,11,26,81,17.8,7.73,67.07
13017,529,549,618,10,26,80,18,7.13,68.96
13018,529,549,617,10,26,79,18.22,7.21,68.96
13019,530,550,617,11,27,79,18.87,7.93,67.83
13020,530,549,617,11,26,79,18.22,7.93,67.07
13021,531,548,616,12,25,79,17.56,8.64,64.36
13022,533,548,617,14,25,79,17.56,10.05,60.75
13023,535,547,618,15,25,80,17.35,10.62,59.04
13024,538,546,617,18,24,79,16.9,12.84,53.13
13025,540,547,617,19,25,79,17.56,13.52,52.77
13026,542,548,616,21,25,79,17.56,14.89,49.97
13027,543,549,614,21,26,77,18.66,15.26,51.07
13028,543,550,613,21,27,76,19.56,15.45,52.13
13029,544,553,613,22,29,76,20.89,16.14,52.82
13030,545,554,610,23,30,74,22.07,17.27,52.52
13031,546,555,610,24,31,74,22.73,17.97,52.25
13032,546,557,607,24,32,72,23.96,18.43,53.13
13033,547,558,605,25,33,70,25.24,19.65,52.85
13034,548,560,606,25,35,71,26.24,19.4,54.46
13035,548,559,606,25,34,71,25.59,19.4,53.67
13036,549,558,606,26,33,71,24.93,20.11,51.77
13037,549,557,607,26,32,72,2.96,19.86,50.91
13038,549,557,606,26,32,71,24.26,20.11,50.91
13039,549,557,605,26,32,70,24.57,20.38,50.91
13040,549,558,604,26,33,69,25.56,20.65,51.77
13041,550,559,603,27,34,68,26.57,21.66,51.55
13042,550,560,603,27,35,68,27.24,21.66,52.35
13043,549,561,601,26,36,67,28.25,21.21,54.16
13044,550,562,602,27,36,68,27.9,21.66,53.13
13045,550,563,602,27,37,68,28.55,21.66,53.88
13046,550,564,602,27,38,68,29.2,21.66,54.61
13047,551,564,603,28,38,68,29.2,22.38,53.62
13048,552,564,604,28,38,69,28.84,22.09,53.62
13049,552,564,604,28,38,69,28.84,22.09,53.62
13050,551,563,604,28,37,69,28.2,22.09,52.88
13051,549,561,603,26,36,68,27.9,20.92,54.16
13052,547,560,601,25,35,67,27.58,20.46,54.46
13053,545,558,600,23,33,66,26.57,19.21,55.12
13054,543,555,599,21,31,65,25.5,17.9,55.89
13055,543,552,597,21,28,64,23.63,18.17,53.13
13056,542,549,596,21,26,63,22.43,18.43,51.07
13057,542,545,594,21,23,61,20.66,19,47.6
13058,542,542,592,21,21,60,19.29,19.29,45
13059,542,539,591,21,18,59,16.97,19.59,40.6
13060,542,536,589,21,16,57,15.68,20.22,37.3
13061,542,536,588,21,16,57,15.68,20.22,37.3
13062,542,536,588,21,16,57,15.68,20.22,37.3
13063,545,541,589,23,20,57,19.33,21.97,41.01
13064,544,540,590,22,19,58,18.14,20.77,40.82
13065,543,536,594,21,16,61,14.7,19,37.3
13066,539,533,596,18,14,63,12.53,15.95,37.87
13067,536,531,599,16,12,65,10.46,13.83,36.87
13068,534,530,601,14,11,67,9.32,11.8,38.16
13069,532,531,603,13,12,68,10.01,10.82,42.71
13070,532,530,605,13,11,70,8.93,10.52,40.24
13071,531,529,606,12,10,71,8.02,9.59,39.81
13072,531,527,605,12,9,70,7.33,9.73,36.87
13073,530,525,605,11,7,70,5.71,8.93,32.47
13074,528,523,603,10,6,68,5.04,8.37,30.96
13075,527,523,602,9,6,68,5.04,7.54,33.69
13076,527,521,600,9,4,66,3.47,7.77,23.96
13077,526,521,603,8,4,68,3.37,6.71,26.57
13078,524,521,600,7,4,66,3.47,6.05,29.74
13079,523,521,604,6,4,69,3.32,4.97,33.69
13080,523,519,607,6,3,72,2.39,4.76,26.57
13081,523,517,607,6,1,72,0.8,4.76,9.46
13082,523,516,606,6,0,71,360,4.83,360
13083,524,514,605,7,-1,70,359.18,5.71,351.87
13084,525,513,607,7,-2,72,358.41,5.55,344.05
13085,525,514,610,7,-1,74,359.23,5.4,351.87
13086,524,514,610,7,-1,74,359.23,5.4,351.87
13087,523,514,613,6,-1,76,359.25,4.51,350.54
13088,521,513,615,4,-2,78,358.53,2.94,333.43
13089,519,514,620,3,-1,82,359.3,2.1,341.57
13090,516,513,622,0,-2,83,358.62,360,270
13091,513,512,625,-2,-3,86,358,358.67,236.31
13092,510,510,628,-4,-4,88,357.4,357.4,225
13093,508,510,632,-6,-4,91,357.48,356.23,213.69
13094,507,510,635,-7,-4,93,357.54,355.7,209.74
13095,505,510,635,-8,-4,93,357.54,355.08,206.57
13096,506,508,639,-8,-6,97,356.46,355.29,216.87
13097,506,508,642,-8,-6,99,356.53,355.38,216.87
13098,506,509,646,-8,-5,102,357.19,355.52,212.01
13099,505,509,650,-8,-5,105,357.27,355.64,212.01
13100,504,509,651,-9,-5,106,357.3,355.15,209.05
13101,504,509,653,-9,-5,108,357.35,355.24,209.05
13102,505,509,653,-8,-5,108,357.35,355.76,212.01
13103,505,510,653,-8,-4,108,357.88,355.76,206.57
13104,506,511,653,-8,-4,108,357.88,355.76,206.57
13105,507,512,652,-7,-3,107,358.39,356.26,203.2
13106,507,514,650,-7,-1,105,359.45,356.19,188.13
13107,508,516,646,-6,0,102,360,356.63,180
13108,508,517,645,-6,1,101,0.57,356.6,170.54
13109,508,517,643,-6,1,100,0.57,356.57,170.54
13110,509,517,642,-5,1,99,0.58,357.11,168.69
13111,510,517,642,-4,1,99,0.58,357.69,165.96
13112,509,517,642,-5,1,99,0.58,357.11,168.69
13113,509,517,641,-5,1,98,0.58,357.08,168.69
13114,509,517,641,-5,1,98,0.58,357.08,168.69
13115,510,517,642,-4,1,99,0.58,357.69,165.96
13116,511,518,644,-4,2,100,1.15,357.71,153.43
13117,512,518,646,-3,2,102,1.12,358.32,146.31
13118,513,519,647,-2,3,103,1.67,358.89,123.69
13119,514,520,648,-1,3,104,1.65,359.45,108.43
13120,515,521,649,0,4,104,2.2,360,90
13121,516,521,648,0,4,104,2.2,360,90
13122,517,523,648,1,6,104,3.3,0.55,80.54
13123,517,523,647,1,6,103,3.33,0.56,80.54
13124,518,524,647,2,7,103,3.89,1.11,74.05
13125,518,525,646,2,7,102,3.93,1.12,74.05
13126,520,526,645,3,8,101,4.53,1.7,69.44
13127,520,526,643,3,8,100,4.57,1.72,69.44
13128,520,527,644,3,9,100,5.14,1.72,71.57
13129,520,527,642,3,9,99,5.19,1.74,71.57
13130,520,528,642,3,10,99,5.77,1.74,73.3
13131,520,528,640,3,10,97,5.89,1.77,73.3
13132,519,529,638,3,10,96,5.95,1.79,73.3
13133,519,529,637,3,10,95,6.01,1.81,73.3
13134,519,531,637,3,12,95,7.2,1.81,75.96
13135,519,532,637,3,13,95,7.79,1.81,77.01
13136,520,533,637,3,14,95,8.38,1.81,77.91
13137,520,532,635,3,13,93,7.96,1.85,77.01
13138,520,531,633,3,12,92,7.43,1.87,75.96
13139,521,530,630,4,11,90,6.97,2.54,70.02
13140,521,530,628,4,11,88,7.13,2.6,70.02
13141,522,530,628,5,11,88,7.13,3.25,65.56
13142,522,530,627,5,11,87,7.21,3.29,65.56
13143,523,529,627,6,10,87,6.56,3.95,59.04
13144,523,529,624,6,10,85,6.71,4.04,59.04
13145,524,530,624,7,11,85,7.37,4.71,57.53
13146,524,531,623,7,12,84,8.13,4.76,59.74
13147,524,532,623,7,13,84,8.8,4.76,61.7
13148,525,532,624,7,13,85,8.7,4.71,61.7
13149,525,532,624,7,13,85,8.7,4.71,61.7
13150,525,531,624,7,12,85,8.04,4.71,59.74
13151,525,531,623,7,12,84,8.13,4.76,59.74
13152,525,531,621,7,12,82,8.33,4.88,59.74
13153,524,531,620,7,12,82,8.33,4.88,59.74
13154,524,531,618,7,12,80,8.53,5,59.74
13155,521,526,625,4,8,86,5.31,2.66,63.43
13156,521,524,621,4,7,82,4.88,2.79,60.26
13157,521,528,620,4,10,82,6.95,2.79,68.2
13158,522,531,620,5,12,82,8.33,3.49,67.38
13159,523,531,622,6,12,83,8.23,4.13,63.43
13160,523,531,624,6,12,85,8.04,4.04,63.43
13161,522,532,625,5,13,86,8.6,3.33,68.96
13162,522,532,624,5,13,85,8.7,3.37,68.96
13163,522,534,622,5,14,83,9.57,3.45,70.35
13164,522,534,623,5,14,84,9.46,3.41,70.35
13165,520,533,625,3,14,86,9.25,2,77.91
13166,519,531,625,3,12,86,7.94,2,75.96
13167,518,530,625,2,11,86,7.29,1.33,79.7
13168,517,528,624,1,10,85,6.71,0.67,84.29
13169,516,527,623,0,9,84,6.12,360,90
13170,516,527,623,0,9,84,6.12,360,90
13171,516,526,625,0,8,86,5.31,360,90
13172,517,527,626,1,9,86,5.97,0.67,83.66
13173,516,520,641,0,3,98,1.75,360,90
13174,514,513,637,-1,-2,95,358.79,359.4,243.43
13175,514,517,634,-1,1,93,0.62,359.38,135
13176,516,523,636,0,6,94,3.65,360,90
13177,518,523,635,2,6,93,3.69,1.23,71.57
13178,522,527,635,5,9,93,5.53,3.08,60.95
13179,524,529,635,7,10,93,6.14,4.3,55.01
13180,526,529,636,8,10,94,6.07,4.86,51.34
13181,527,529,634,9,10,93,6.14,5.53,48.01
13182,528,530,634,10,11,93,6.75,6.14,47.73
13183,528,529,634,10,10,93,6.14,6.14,45
13184,529,529,634,10,10,93,6.14,6.14,45
13185,528,530,633,10,11,92,6.82,6.2,47.73
13186,528,529,633,10,10,92,6.2,6.2,45
13187,527,527,634,9,9,93,5.53,5.53,45
13188,526,526,634,8,8,93,4.92,4.92,45
13189,524,525,633,7,7,92,4.35,4.35,45
13190,522,524,632,5,7,91,4.4,3.14,54.46
13191,520,522,630,3,5,90,3.18,1.91,59.04
13192,519,523,632,3,6,91,3.77,1.89,63.43
13193,518,523,631,2,6,90,3.81,1.27,71.57
13194,517,522,632,1,5,91,3.14,0.63,78.69
13195,517,523,630,1,6,90,3.81,0.64,80.54
13196,517,523,630,1,6,90,3.81,0.64,80.54
13197,518,524,630,2,7,90,4.45,1.27,74.05
13198,518,525,630,2,7,90,4.45,1.27,74.05
13199,520,525,630,3,7,90,4.45,1.91,66.8
13200,521,525,631,4,7,90,4.45,2.54,60.26
13201,523,525,631,6,7,90,4.45,3.81,49.4
13202,523,525,629,6,7,89,4.5,3.86,49.4
13203,524,525,629,7,7,89,4.5,4.5,45
13204,525,526,628,7,8,88,5.19,4.55,48.81
13205,525,526,626,7,8,86,5.31,4.65,48.81
13206,526,528,625,8,10,86,6.63,5.31,51.34
13207,526,529,625,8,10,86,6.63,5.31,51.34
13208,525,528,625,7,10,86,6.63,4.65,55.01
13209,524,526,624,7,8,85,5.38,4.71,48.81
13210,524,525,623,7,7,84,4.76,4.76,45
13211,523,524,620,6,7,82,4.88,4.18,49.4
13212,522,522,621,5,5,82,3.49,3.49,45
13213,520,519,620,3,3,82,2.1,2.1,45
13214,519,516,621,3,0,82,360,2.1,360
13215,517,515,620,1,0,82,360,0.7,360
13216,517,515,620,1,0,82,360,0.7,360
13217,517,517,621,1,1,82,0.7,0.7,45
13218,517,519,620,1,3,82,2.1,0.7,71.57
13219,519,521,620,3,4,82,2.79,2.1,53.13
13220,520,522,620,3,5,82,3.49,2.1,59.04
13221,521,524,621,4,7,82,4.88,2.79,60.26
13222,521,523,621,4,6,82,4.18,2.79,56.31
13223,521,523,621,4,6,82,4.18,2.79,56.31
13224,521,524,620,4,7,82,4.88,2.79,60.26
13225,523,530,619,6,11,81,7.73,4.24,61.39
13226,524,529,619,7,10,81,7.04,4.94,55.01
13227,523,529,619,6,10,81,7.04,4.24,59.04
13228,522,524,620,5,7,82,4.88,3.49,54.46
13229,521,520,619,4,3,81,2.12,2.83,36.87
13230,519,518,617,3,2,79,1.45,2.17,33.69
13231,518,519,614,2,3,77,2.23,1.49,56.31
13232,517,520,614,1,3,77,2.23,0.74,71.57
13233,517,520,613,1,3,76,2.26,0.75,71.57
13234,518,520,615,2,3,78,2.2,1.47,56.31
13235,520,522,616,3,5,79,3.62,2.17,59.04
13236,519,521,615,3,4,78,2.94,2.2,53.13
13237,518,519,613,2,3,76,2.26,1.51,56.31
13238,517,517,615,1,1,78,0.73,0.73,45
13239,516,515,618,0,0,80,360,360,180
13240,515,513,622,0,-2,83,358.62,360,270
13241,516,511,625,0,-4,86,357.34,360,270
13242,518,511,631,2,-4,90,357.46,1.27,296.57
13243,522,511,636,5,-4,94,357.56,3.04,321.34
13244,524,512,638,7,-3,96,358.21,4.17,336.8
13245,524,512,640,7,-3,97,358.23,4.13,336.8
13246,515,520,643,0,3,100,1.72,360,90
13247,509,523,643,-5,6,100,3.43,357.14,129.81
13248,507,520,644,-7,3,100,1.72,356,156.8
13249,506,518,644,-8,2,100,1.15,355.43,165.96
13250,506,518,644,-8,2,100,1.15,355.43,165.96
13251,506,516,644,-8,0,100,360,355.43,180
13252,507,518,639,-7,2,97,1.18,355.87,164.05
13253,508,521,638,-6,4,96,2.39,356.42,146.31
13254,511,523,636,-4,6,94,3.65,357.56,123.69
13255,512,521,634,-3,4,93,2.46,358.15,126.87
13256,515,521,633,0,4,92,2.49,360,90
13257,516,522,632,0,5,91,3.14,360,90
13258,517,522,631,1,5,90,3.18,0.64,78.69
13259,518,521,630,2,4,90,2.54,1.27,63.43
13260,519,522,630,3,5,90,3.18,1.91,59.04
13261,519,521,630,3,4,90,2.54,1.91,53.13
13262,520,518,630,3,2,90,1.27,1.91,33.69
13263,522,520,627,5,3,87,1.97,3.29,30.96
13264,525,523,626,7,6,86,3.99,4.65,40.6
13265,527,525,623,9,7,84,4.76,6.12,37.87
13266,529,525,622,10,7,83,4.82,6.87,34.99
13267,529,523,621,10,6,82,4.18,6.95,30.96
13268,528,523,622,10,6,83,4.13,6.87,30.96
13269,530,522,623,11,5,84,3.41,7.46,24.44
13270,531,523,623,12,6,84,4.09,8.13,26.57
13271,532,524,621,13,7,82,4.88,9.01,28.3
13272,532,524,621,13,7,82,4.88,9.01,28.3
13273,532,523,621,13,6,82,4.18,9.01,24.78
13274,532,521,624,13,4,85,2.69,8.7,17.1
13275,532,519,626,13,3,86,2,8.6,12.99
13276,532,519,627,13,3,87,1.97,8.5,12.99
13277,533,518,628,14,2,88,1.3,9.04,8.13
13278,533,518,630,14,2,90,1.27,8.84,8.13
13279,534,517,631,14,1,90,0.64,8.84,4.09
13280,533,516,633,14,0,92,360,8.65,360
13281,533,515,634,14,0,93,360,8.56,360
13282,533,514,635,14,-1,93,359.38,8.56,355.91
13283,532,512,634,13,-3,93,358.15,7.96,347.01
13284,531,512,635,12,-3,93,358.15,7.35,345.96
13285,531,512,636,12,-3,94,358.17,7.28,345.96
13286,530,511,636,11,-4,94,357.56,6.67,340.02
13287,530,511,637,11,-4,95,357.59,6.6,340.02
13288,530,511,638,11,-4,96,357.61,6.54,340.02
13289,532,513,639,13,-2,97,358.82,7.63,351.25
13290,532,511,638,13,-4,96,357.61,7.71,342.9
13291,530,506,641,11,-8,98,355.33,6.4,323.97
13292,529,506,641,10,-8,98,355.33,5.83,321.34
13293,529,508,641,10,-6,98,356.5,5.83,329.04
13294,531,511,642,12,-4,99,357.69,6.91,341.57
13295,531,511,642,12,-4,99,357.69,6.91,341.57
13296,530,511,641,11,-4,98,357.66,6.4,340.02
13297,530,510,639,11,-4,97,357.64,6.47,340.02
13298,530,510,638,11,-4,96,357.61,6.54,340.02
13299,530,511,636,11,-4,94,357.56,6.67,340.02
13300,529,512,632,10,-3,91,358.11,6.27,343.3
13301,528,513,630,10,-2,90,358.73,6.34,348.69
13302,528,513,628,10,-2,88,358.7,6.48,348.69
13303,527,514,624,9,-1,85,359.33,6.04,353.66
13304,527,513,623,9,-2,84,358.64,6.12,347.47
13305,526,513,622,8,-2,83,358.62,5.51,345.96
13306,526,514,620,8,-1,82,359.3,5.57,352.88
13307,528,515,618,10,0,80,360,7.13,360
13308,528,516,618,10,0,80,360,7.13,360
13309,529,517,617,10,1,79,0.73,7.21,5.71
13310,529,517,617,10,1,79,0.73,7.21,5.71
13311,529,517,618,10,1,80,0.72,7.13,5.71
13312,528,518,618,10,2,80,1.43,7.13,11.31
13313,528,518,617,10,2,79,1.45,7.21,11.31
13314,528,518,618,10,2,80,1.43,7.13,11.31
13315,527,518,617,9,2,79,1.45,6.5,12.53
