Participant,Method,AppsNumber,Distance,NrErrors,aligned(NrErrors) for Method,aligned(NrErrors) for AppsNumber,aligned(NrErrors) for Method*AppsNumber,aligned(NrErrors) for Distance,aligned(NrErrors) for Method*Distance,aligned(NrErrors) for AppsNumber*Distance,aligned(NrErrors) for Method*AppsNumber*Distance,ART(NrErrors) for Method,ART(NrErrors) for AppsNumber,ART(NrErrors) for Method*AppsNumber,ART(NrErrors) for Distance,ART(NrErrors) for Method*Distance,ART(NrErrors) for AppsNumber*Distance,ART(NrErrors) for Method*AppsNumber*Distance
P11,Flipping,3,2,0,-0.0303422294843863471314451707,-0.0369008714596949891067538127,-0.0353576615831517792302106028,-0.0389036894951217201856588047,-0.0361326213255028259290833886,-0.0351565036220388441479495039,-0.0352320221586437992797919631,389,286,324,240,157,439,254
P11,Flipping,3,1,0,-0.0228725749559082892416225749,-0.0294312169312169312169312169,-0.0278880070546737213403880070,-0.0263779657162010103186573775,-0.0349095122379436104926301004,-0.0355628836987147946386413556,-0.0261655113630136004230870394,475,475,427.5,547.5,212.5,358.5,499.5
P11,Home,2,3,0,0.0011574074074074074074074074,-0.0046296296296296296296296296,-0.0046296296296296296296296297,-0.0064023675574308485700890764,-0.0013889603558482842212388369,0.0028876716688817490118152062,0.0002740266147677541498830775,1957.5,1372.5,1409,1368,1716,2285,2258.5
P11,Home,2,0,0,0.0011574074074074074074074074,-0.0046296296296296296296296296,-0.0046296296296296296296296297,0.0004480901824394410885349930,-0.0000512647856140442631381676,0.0005409670566177979687040642,-0.0055674220830728244237305192,1957.5,1372.5,1409,2168,2170,1900.5,1588
P11,Home,2,0,0,0.0011574074074074074074074074,-0.0046296296296296296296296296,-0.0046296296296296296296296297,0.0004480901824394410885349930,-0.0000512647856140442631381676,0.0005409670566177979687040642,-0.0055674220830728244237305192,1957.5,1372.5,1409,2168,2170,1900.5,1588
P11,Home,2,0,0,0.0011574074074074074074074074,-0.0046296296296296296296296296,-0.0046296296296296296296296297,0.0004480901824394410885349930,-0.0000512647856140442631381676,0.0005409670566177979687040642,-0.0055674220830728244237305192,1957.5,1372.5,1409,2168,2170,1900.5,1588
P11,Home,2,1,0,-0.0157917451349654739485247960,-0.0215787821720025109855618330,-0.0215787821720025109855618331,-0.0115810865125421456428435492,-0.0000615291478394939097169754,-0.0158559636279389640665037775,-0.0279785079684276700783619377,707.5,800.5,762.5,1097.5,2095.5,972.5,355.5
P11,Home,2,0,0,0.0011574074074074074074074074,-0.0046296296296296296296296296,-0.0046296296296296296296296297,0.0004480901824394410885349930,-0.0000512647856140442631381676,0.0005409670566177979687040642,-0.0055674220830728244237305192,1957.5,1372.5,1409,2168,2170,1900.5,1588
P11,Home,2,2,0,0.0011574074074074074074074074,-0.0046296296296296296296296296,-0.0046296296296296296296296297,0.0003119967793880837359098228,-0.0142008856682769726247987117,-0.0038683940857853901332162202,0.0131276533450446493924754795,1957.5,1372.5,1409,1808.5,1026.5,1514,2537.5
P11,Home,2,1,0,-0.0157917451349654739485247960,-0.0215787821720025109855618330,-0.0215787821720025109855618331,-0.0115810865125421456428435492,-0.0000615291478394939097169754,-0.0158559636279389640665037775,-0.0279785079684276700783619377,707.5,800.5,762.5,1097.5,2095.5,972.5,355.5
P11,Home,2,1,0,-0.0157917451349654739485247960,-0.0215787821720025109855618330,-0.0215787821720025109855618331,-0.0115810865125421456428435492,-0.0000615291478394939097169754,-0.0158559636279389640665037775,-0.0279785079684276700783619377,707.5,800.5,762.5,1097.5,2095.5,972.5,355.5
P11,Home,2,2,0,0.0011574074074074074074074074,-0.0046296296296296296296296296,-0.0046296296296296296296296297,0.0003119967793880837359098228,-0.0142008856682769726247987117,-0.0038683940857853901332162202,0.0131276533450446493924754795,1957.5,1372.5,1409,1808.5,1026.5,1514,2537.5
P11,Home,2,2,0,0.0011574074074074074074074074,-0.0046296296296296296296296296,-0.0046296296296296296296296297,0.0003119967793880837359098228,-0.0142008856682769726247987117,-0.0038683940857853901332162202,0.0131276533450446493924754795,1957.5,1372.5,1409,1808.5,1026.5,1514,2537.5
P11,Home,2,2,0,0.0011574074074074074074074074,-0.0046296296296296296296296296,-0.0046296296296296296296296297,0.0003119967793880837359098228,-0.0142008856682769726247987117,-0.0038683940857853901332162202,0.0131276533450446493924754795,1957.5,1372.5,1409,1808.5,1026.5,1514,2537.5
P11,Home,2,0,0,0.0011574074074074074074074074,-0.0046296296296296296296296296,-0.0046296296296296296296296297,0.0004480901824394410885349930,-0.0000512647856140442631381676,0.0005409670566177979687040642,-0.0055674220830728244237305192,1957.5,1372.5,1409,2168,2170,1900.5,1588
P11,Home,2,0,0,0.0011574074074074074074074074,-0.0046296296296296296296296296,-0.0046296296296296296296296297,0.0004480901824394410885349930,-0.0000512647856140442631381676,0.0005409670566177979687040642,-0.0055674220830728244237305192,1957.5,1372.5,1409,2168,2170,1900.5,1588
P11,Home,2,0,0,0.0011574074074074074074074074,-0.0046296296296296296296296296,-0.0046296296296296296296296297,0.0004480901824394410885349930,-0.0000512647856140442631381676,0.0005409670566177979687040642,-0.0055674220830728244237305192,1957.5,1372.5,1409,2168,2170,1900.5,1588
P11,Home,2,0,0,0.0011574074074074074074074074,-0.0046296296296296296296296296,-0.0046296296296296296296296297,0.0004480901824394410885349930,-0.0000512647856140442631381676,0.0005409670566177979687040642,-0.0055674220830728244237305192,1957.5,1372.5,1409,2168,2170,1900.5,1588
P11,Home,2,0,0,0.0011574074074074074074074074,-0.0046296296296296296296296296,-0.0046296296296296296296296297,0.0004480901824394410885349930,-0.0000512647856140442631381676,0.0005409670566177979687040642,-0.0055674220830728244237305192,1957.5,1372.5,1409,2168,2170,1900.5,1588
P11,Home,2,2,0,0.0011574074074074074074074074,-0.0046296296296296296296296296,-0.0046296296296296296296296297,0.0003119967793880837359098228,-0.0142008856682769726247987117,-0.0038683940857853901332162202,0.0131276533450446493924754795,1957.5,1372.5,1409,1808.5,1026.5,1514,2537.5
P11,Flipping,2,1,0,-0.0107343863471314451706608569,-0.0242374727668845315904139433,-0.0180646332607116920842411039,-0.0142397771074241662476956595,-0.0227713236291667664216683824,-0.0185146542228209846713558878,-0.0218162929708713070601515299,1565.5,694.5,916.5,918.5,745.5,760.5,730.5
P11,Flipping,2,2,0,-0.0115347064751826656588561350,-0.0250377928949357520786092214,-0.0188649533887629125724363820,-0.0200961664859180387130697690,-0.0173250983162991444564943529,-0.0242765573510915125821958120,-0.0180451861611281901136973600,1516.5,645.5,867.5,668.5,847.5,560.5,899.5
P11,Flipping,2,1,1,0.9892656136528685548293391431,0.9757625272331154684095860567,0.9819353667392883079157588961,0.9857602228925758337523043405,0.9772286763708332335783316176,0.9814853457771790153286441122,0.9781837070291286929398484701,2583,2579,2583,2583,2580,2580,2578
P11,Flipping,2,2,0,-0.0115347064751826656588561350,-0.0250377928949357520786092214,-0.0188649533887629125724363820,-0.0200961664859180387130697690,-0.0173250983162991444564943529,-0.0242765573510915125821958120,-0.0180451861611281901136973600,1516.5,645.5,867.5,668.5,847.5,560.5,899.5
P11,Flipping,2,0,0,-0.0048251733468628445797395569,-0.0183282597666159309994926433,-0.0121554202604430914933198039,-0.0132505399545468602813280207,-0.0085777455475524198604377276,-0.0131576630803685034011589495,-0.0246284603470096390851828618,1738.5,912.5,977.5,979.5,1301.5,1090.5,566.5
P11,Flipping,2,2,0,-0.0115347064751826656588561350,-0.0250377928949357520786092214,-0.0188649533887629125724363820,-0.0200961664859180387130697690,-0.0173250983162991444564943529,-0.0242765573510915125821958120,-0.0180451861611281901136973600,1516.5,645.5,867.5,668.5,847.5,560.5,899.5
P11,Flipping,2,2,0,-0.0115347064751826656588561350,-0.0250377928949357520786092214,-0.0188649533887629125724363820,-0.0200961664859180387130697690,-0.0173250983162991444564943529,-0.0242765573510915125821958120,-0.0180451861611281901136973600,1516.5,645.5,867.5,668.5,847.5,560.5,899.5
P11,Flipping,2,2,0,-0.0115347064751826656588561350,-0.0250377928949357520786092214,-0.0188649533887629125724363820,-0.0200961664859180387130697690,-0.0173250983162991444564943529,-0.0242765573510915125821958120,-0.0180451861611281901136973600,1516.5,645.5,867.5,668.5,847.5,560.5,899.5
P11,Flipping,2,2,0,-0.0115347064751826656588561350,-0.0250377928949357520786092214,-0.0188649533887629125724363820,-0.0200961664859180387130697690,-0.0173250983162991444564943529,-0.0242765573510915125821958120,-0.0180451861611281901136973600,1516.5,645.5,867.5,668.5,847.5,560.5,899.5
P11,Flipping,2,0,0,-0.0048251733468628445797395569,-0.0183282597666159309994926433,-0.0121554202604430914933198039,-0.0132505399545468602813280207,-0.0085777455475524198604377276,-0.0131576630803685034011589495,-0.0246284603470096390851828618,1738.5,912.5,977.5,979.5,1301.5,1090.5,566.5
P11,Flipping,2,0,0,-0.0048251733468628445797395569,-0.0183282597666159309994926433,-0.0121554202604430914933198039,-0.0132505399545468602813280207,-0.0085777455475524198604377276,-0.0131576630803685034011589495,-0.0246284603470096390851828618,1738.5,912.5,977.5,979.5,1301.5,1090.5,566.5
P11,Flipping,2,2,0,-0.0115347064751826656588561350,-0.0250377928949357520786092214,-0.0188649533887629125724363820,-0.0200961664859180387130697690,-0.0173250983162991444564943529,-0.0242765573510915125821958120,-0.0180451861611281901136973600,1516.5,645.5,867.5,668.5,847.5,560.5,899.5
P11,Flipping,2,2,0,-0.0115347064751826656588561350,-0.0250377928949357520786092214,-0.0188649533887629125724363820,-0.0200961664859180387130697690,-0.0173250983162991444564943529,-0.0242765573510915125821958120,-0.0180451861611281901136973600,1516.5,645.5,867.5,668.5,847.5,560.5,899.5
P11,Flipping,2,2,0,-0.0115347064751826656588561350,-0.0250377928949357520786092214,-0.0188649533887629125724363820,-0.0200961664859180387130697690,-0.0173250983162991444564943529,-0.0242765573510915125821958120,-0.0180451861611281901136973600,1516.5,645.5,867.5,668.5,847.5,560.5,899.5
P11,Flipping,2,0,0,-0.0048251733468628445797395569,-0.0183282597666159309994926433,-0.0121554202604430914933198039,-0.0132505399545468602813280207,-0.0085777455475524198604377276,-0.0131576630803685034011589495,-0.0246284603470096390851828618,1738.5,912.5,977.5,979.5,1301.5,1090.5,566.5
P11,Flipping,2,0,0,-0.0048251733468628445797395569,-0.0183282597666159309994926433,-0.0121554202604430914933198039,-0.0132505399545468602813280207,-0.0085777455475524198604377276,-0.0131576630803685034011589495,-0.0246284603470096390851828618,1738.5,912.5,977.5,979.5,1301.5,1090.5,566.5
P11,Flipping,2,3,0,-0.0143823571633649153028997990,-0.0278854435831180017226528854,-0.0217126040769451622164800460,-0.0296581815109192206631123322,-0.0311054434911918735592450001,-0.0203681422846066230812080496,-0.0071541930922659174940229040,757.5,557.5,712.5,495.5,322.5,648.5,1414.5
P11,Flipping,2,0,0,-0.0048251733468628445797395569,-0.0183282597666159309994926433,-0.0121554202604430914933198039,-0.0132505399545468602813280207,-0.0085777455475524198604377276,-0.0131576630803685034011589495,-0.0246284603470096390851828618,1738.5,912.5,977.5,979.5,1301.5,1090.5,566.5
P11,Home,3,3,0,-0.0137679657269209508015478165,-0.0126105583195135433941404091,-0.0079809286898839137645107795,-0.0213277406917592067790443003,-0.0163143334901766424301940608,-0.0192402975441894769308334395,-0.0110418958250078966349420192,811.5,1093.5,1258.5,611.5,904.5,702.5,1114.5
P11,Home,3,1,0,-0.0413957840819542947202521671,-0.0402383766745468873128447597,-0.0356087470449172576832151301,-0.0371851254595309664145709203,-0.0256655680948283146814443465,-0.0463700434420447507345548984,-0.0415869856198292227005567064,118.5,118.5,276.5,312.5,697.5,118.5,23.5
P11,Home,3,3,0,-0.0137679657269209508015478165,-0.0126105583195135433941404091,-0.0079809286898839137645107795,-0.0213277406917592067790443003,-0.0163143334901766424301940608,-0.0192402975441894769308334395,-0.0110418958250078966349420192,811.5,1093.5,1258.5,611.5,904.5,702.5,1114.5
P11,Home,3,3,0,-0.0137679657269209508015478165,-0.0126105583195135433941404091,-0.0079809286898839137645107795,-0.0213277406917592067790443003,-0.0163143334901766424301940608,-0.0192402975441894769308334395,-0.0110418958250078966349420192,811.5,1093.5,1258.5,611.5,904.5,702.5,1114.5
P11,Home,3,3,0,-0.0137679657269209508015478165,-0.0126105583195135433941404091,-0.0079809286898839137645107795,-0.0213277406917592067790443003,-0.0163143334901766424301940608,-0.0192402975441894769308334395,-0.0110418958250078966349420192,811.5,1093.5,1258.5,611.5,904.5,702.5,1114.5
P11,Home,3,3,0,-0.0137679657269209508015478165,-0.0126105583195135433941404091,-0.0079809286898839137645107795,-0.0213277406917592067790443003,-0.0163143334901766424301940608,-0.0192402975441894769308334395,-0.0110418958250078966349420192,811.5,1093.5,1258.5,611.5,904.5,702.5,1114.5
P11,Home,3,2,0,0.0011574074074074074074074074,0.0023148148148148148148148148,0.0069444444444444444444444444,0.0003119967793880837359098228,-0.0142008856682769726247987117,0.0040591826524709597736191236,-0.0133184419117302190328783828,1957.5,2092,2491,1808.5,1026.5,2424.5,1055
P11,Home,3,2,0,0.0011574074074074074074074074,0.0023148148148148148148148148,0.0069444444444444444444444444,0.0003119967793880837359098228,-0.0142008856682769726247987117,0.0040591826524709597736191236,-0.0133184419117302190328783828,1957.5,2092,2491,1808.5,1026.5,2424.5,1055
P11,Home,3,2,0,0.0011574074074074074074074074,0.0023148148148148148148148148,0.0069444444444444444444444444,0.0003119967793880837359098228,-0.0142008856682769726247987117,0.0040591826524709597736191236,-0.0133184419117302190328783828,1957.5,2092,2491,1808.5,1026.5,2424.5,1055
P11,Home,3,1,0,-0.0413957840819542947202521671,-0.0402383766745468873128447597,-0.0356087470449172576832151301,-0.0371851254595309664145709203,-0.0256655680948283146814443465,-0.0463700434420447507345548984,-0.0415869856198292227005567064,118.5,118.5,276.5,312.5,697.5,118.5,23.5
P11,Home,3,1,0,-0.0413957840819542947202521671,-0.0402383766745468873128447597,-0.0356087470449172576832151301,-0.0371851254595309664145709203,-0.0256655680948283146814443465,-0.0463700434420447507345548984,-0.0415869856198292227005567064,118.5,118.5,276.5,312.5,697.5,118.5,23.5
P11,Home,3,1,0,-0.0413957840819542947202521671,-0.0402383766745468873128447597,-0.0356087470449172576832151301,-0.0371851254595309664145709203,-0.0256655680948283146814443465,-0.0463700434420447507345548984,-0.0415869856198292227005567064,118.5,118.5,276.5,312.5,697.5,118.5,23.5
P11,Home,3,0,0,-0.0396589191232048374905517763,-0.0385015117157974300831443689,-0.0338718820861678004535147393,-0.0403682363481728038094241907,-0.0408675913162262891610973513,-0.0348053366652619607774141289,-0.0295559634103238290940900283,165.5,212.5,372.5,166.5,61.5,512.5,302.5
P11,Home,3,0,0,-0.0396589191232048374905517763,-0.0385015117157974300831443689,-0.0338718820861678004535147393,-0.0403682363481728038094241907,-0.0408675913162262891610973513,-0.0348053366652619607774141289,-0.0295559634103238290940900283,165.5,212.5,372.5,166.5,61.5,512.5,302.5
P11,Home,3,1,0,-0.0413957840819542947202521671,-0.0402383766745468873128447597,-0.0356087470449172576832151301,-0.0371851254595309664145709203,-0.0256655680948283146814443465,-0.0463700434420447507345548984,-0.0415869856198292227005567064,118.5,118.5,276.5,312.5,697.5,118.5,23.5
P11,Home,3,0,0,-0.0396589191232048374905517763,-0.0385015117157974300831443689,-0.0338718820861678004535147393,-0.0403682363481728038094241907,-0.0408675913162262891610973513,-0.0348053366652619607774141289,-0.0295559634103238290940900283,165.5,212.5,372.5,166.5,61.5,512.5,302.5
P11,Home,3,3,0,-0.0137679657269209508015478165,-0.0126105583195135433941404091,-0.0079809286898839137645107795,-0.0213277406917592067790443003,-0.0163143334901766424301940608,-0.0192402975441894769308334395,-0.0110418958250078966349420192,811.5,1093.5,1258.5,611.5,904.5,702.5,1114.5
P11,Home,3,0,0,-0.0396589191232048374905517763,-0.0385015117157974300831443689,-0.0338718820861678004535147393,-0.0403682363481728038094241907,-0.0408675913162262891610973513,-0.0348053366652619607774141289,-0.0295559634103238290940900283,165.5,212.5,372.5,166.5,61.5,512.5,302.5
P11,Flipping,1,0,0,-0.0228725749559082892416225749,-0.0294312169312169312169312169,-0.0371472663139329805996472663,-0.0312979415635923049432110387,-0.0266251471565978645223207456,-0.0372901694685485779439405051,-0.0185433555678750092042843242,475,475,223,444,566,172,845
P11,Flipping,1,0,1,0.9771274250440917107583774251,0.9705687830687830687830687831,0.9628527336860670194003527337,0.9687020584364076950567889613,0.9733748528434021354776792544,0.9627098305314514220560594949,0.9814566444321249907957156758,2574.5,2574.5,2569.5,2574.5,2575.5,2569.5,2580.5
P11,Flipping,1,0,0,-0.0228725749559082892416225749,-0.0294312169312169312169312169,-0.0371472663139329805996472663,-0.0312979415635923049432110387,-0.0266251471565978645223207456,-0.0372901694685485779439405051,-0.0185433555678750092042843242,475,475,223,444,566,172,845
P11,Flipping,1,3,0,0.0088734567901234567901234568,0.0023148148148148148148148148,-0.0054012345679012345679012346,-0.0064023675574308485700890764,-0.0078496295377035014662217443,0.0022850330097684320552135451,-0.0065515544331526005374212429,2519,2092,1311,1368,1453,2071.5,1498
P11,Flipping,1,3,0,0.0088734567901234567901234568,0.0023148148148148148148148148,-0.0054012345679012345679012346,-0.0064023675574308485700890764,-0.0078496295377035014662217443,0.0022850330097684320552135451,-0.0065515544331526005374212429,2519,2092,1311,1368,1453,2071.5,1498
